x;y;z;a;index
-2.0429;-9.7832;1.9597;10.1845;0.0
-2.0429;-9.7832;1.9597;10.1845;0.0
-2.0429;-9.7832;1.9597;10.1845;0.0
-2.0429;-9.7832;1.9597;10.1845;0.0
-2.0429;-9.7832;1.9597;10.1845;0.0
-2.0429;-9.7832;1.9597;10.1845;0.0
-2.0429;-9.7832;1.9597;10.1845;0.0
-2.0429;-9.7832;1.9597;10.1845;0.0
0.2931;-9.3622;2.4767;9.6887;2.4293
3.7221;-11.6222;5.8097;13.516;5.8203
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;20.1097
0.8681;-30.6422;5.0237;31.0634;19.9624
0.8681;-30.6422;5.0237;31.0634;19.249
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
