x;y;z;a;index
8.610;-3.661;-3.303;9.922;1.827
8.761;-3.742;-3.351;10.099;1.775
8.830;-3.795;-3.399;10.194;1.767
8.794;-3.778;-3.329;10.134;1.760
8.617;-3.728;-3.224;9.927;1.685
8.445;-3.680;-3.104;9.721;1.482
8.466;-3.790;-3.068;9.770;1.190
8.533;-3.893;-3.071;9.869;1.106
8.670;-4.025;-3.085;10.044;1.114
8.900;-4.168;-3.138;10.316;1.070
8.909;-4.245;-3.157;10.362;0.903
8.861;-4.326;-3.078;10.330;0.784
9.158;-4.420;-3.063;10.620;0.789
9.134;-4.389;-2.996;10.568;0.767
9.146;-4.202;-2.812;10.451;0.796
9.695;-4.283;-2.779;10.957;0.943
10.348;-4.547;-2.903;11.670;1.164
11.215;-4.954;-3.154;12.660;1.517
11.943;-5.129;-3.063;13.354;1.692
11.160;-4.674;-2.556;12.366;1.980
9.537;-3.867;-1.756;10.439;2.796
7.894;-3.637;-1.287;8.786;3.283
7.171;-4.159;-1.234;8.381;3.401
6.709;-5.109;-1.443;8.555;3.561
6.182;-6.314;-1.725;9.003;3.801
5.835;-6.982;-1.780;9.271;3.873
5.696;-7.434;-1.962;9.569;3.904
6.029;-7.338;-2.247;9.760;3.925
6.766;-6.453;-2.551;9.692;4.093
7.176;-5.397;-2.774;9.397;4.252
8.040;-4.628;-2.709;9.664;4.405
8.488;-4.140;-2.508;9.771;4.448
8.584;-3.766;-2.213;9.631;4.474
8.385;-3.838;-2.242;9.490;4.471
8.112;-4.240;-2.405;9.464;4.466
8.078;-4.650;-2.750;9.718;4.441
7.853;-5.109;-2.647;9.736;4.361
7.870;-5.167;-2.419;9.721;4.301
8.047;-5.014;-2.350;9.768;4.181
8.112;-4.647;-2.230;9.611;3.703
8.098;-4.346;-2.257;9.463;3.291
8.035;-4.341;-2.403;9.444;3.172
7.856;-4.858;-2.309;9.521;3.034
8.100;-4.678;-2.058;9.578;2.749
8.533;-4.616;-1.624;9.837;2.714
9.232;-4.554;-0.834;10.328;2.868
9.915;-4.042;-0.686;10.729;2.962
10.058;-3.409;-0.808;10.651;2.791
9.766;-3.005;-0.786;10.248;2.589
9.522;-2.904;-0.863;9.993;2.332
9.778;-3.244;-0.770;10.331;2.269
10.834;-4.147;-1.835;11.745;2.825
11.023;-5.478;-3.190;12.716;3.403
10.899;-5.686;-3.425;12.761;3.381
10.530;-5.871;-3.758;12.628;3.380
9.132;-6.302;-3.485;11.630;3.656
7.324;-6.419;-3.040;10.202;4.097
6.551;-5.964;-3.406;9.491;4.203
6.479;-5.303;-3.808;9.198;4.257
6.400;-4.643;-3.719;8.738;4.299
6.637;-4.434;-3.660;8.781;4.308
7.329;-4.798;-3.940;9.605;4.352
8.019;-5.413;-4.304;10.589;4.446
8.351;-5.615;-4.526;11.034;4.426
8.323;-5.222;-4.385;10.759;4.318
8.157;-4.619;-4.091;10.228;4.287
7.904;-3.867;-3.530;9.481;4.346
7.810;-3.189;-2.905;8.923;4.415
7.846;-2.866;-2.642;8.761;4.426
8.088;-2.603;-2.261;8.792;4.436
8.366;-2.737;-2.302;9.098;4.087
8.667;-2.971;-2.331;9.454;3.635
9.043;-2.947;-2.261;9.777;3.639
9.218;-2.828;-2.094;9.867;3.610
9.120;-2.864;-2.015;9.769;3.292
8.983;-2.873;-1.953;9.632;2.717
8.773;-2.916;-1.914;9.441;2.547
8.665;-3.060;-1.895;9.383;2.433
9.000;-3.398;-1.988;9.823;2.388
10.003;-4.231;-2.419;11.127;2.736
10.911;-5.074;-2.944;12.388;2.933
11.725;-6.101;-3.758;13.741;3.162
10.688;-7.039;-4.304;13.502;3.471
9.005;-7.054;-3.775;12.045;3.872
6.472;-7.379;-2.735;10.189;4.702
4.695;-7.504;-1.692;9.012;5.043
4.195;-7.645;-1.809;8.906;4.986
5.701;-7.135;-2.644;9.508;5.283
6.984;-6.110;-3.016;9.757;5.520
7.944;-5.126;-2.292;9.729;5.726
8.960;-4.051;-0.710;9.858;6.110
9.510;-3.017;0.085;9.978;6.260
8.450;-2.895;-0.643;8.955;6.386
7.248;-3.127;-1.138;7.975;6.520
7.193;-3.632;-1.660;8.227;6.559
7.511;-4.432;-1.811;8.907;6.613
7.892;-4.870;-2.089;9.506;6.642
7.906;-4.674;-1.991;9.397;6.628
7.963;-4.528;-1.749;9.326;6.491
8.107;-4.413;-1.512;9.353;6.357
8.337;-4.501;-1.287;9.562;6.176
8.720;-4.662;-1.191;9.959;6.006
9.055;-4.825;-0.945;10.304;5.758
9.192;-4.899;-0.909;10.455;5.057
9.254;-5.119;-1.131;10.636;4.628
9.295;-5.459;-1.318;10.860;4.614
9.189;-6.048;-1.155;11.062;4.295
9.328;-7.200;-1.103;11.835;4.118
10.317;-7.580;-2.893;13.125;4.345
12.261;-7.406;-3.952;14.859;4.372
12.505;-7.815;-3.473;15.150;4.191
9.956;-5.866;-3.104;11.965;5.132
8.059;-4.257;-4.534;10.180;5.729
7.379;-5.083;-4.723;10.129;5.785
7.738;-5.392;-5.678;11.009;5.817
7.061;-4.920;-5.848;10.405;5.843
6.498;-3.948;-5.264;9.248;5.974
5.825;-3.333;-4.869;8.291;6.049
5.828;-3.735;-5.185;8.648;6.063
6.434;-4.518;-5.202;9.427;6.135
6.584;-5.016;-5.214;9.782;6.142
6.201;-4.966;-5.242;9.518;6.138
6.070;-4.607;-4.926;9.074;6.156
6.091;-4.286;-4.605;8.757;6.164
6.189;-4.022;-4.285;8.535;6.167
6.443;-3.769;-3.837;8.393;6.162
6.924;-3.582;-3.573;8.576;6.080
7.916;-3.524;-3.336;9.285;5.803
8.713;-3.529;-3.336;9.975;5.420
9.424;-3.520;-3.370;10.609;5.425
9.608;-3.316;-3.157;10.643;4.372
9.589;-3.086;-2.963;10.500;3.313
9.168;-2.926;-2.920;10.057;3.163
8.648;-2.804;-2.465;9.420;3.059
8.392;-2.842;-2.182;9.125;2.965
8.315;-3.060;-2.067;9.099;2.694
8.552;-3.414;-2.079;9.441;2.540
9.015;-3.776;-2.249;10.029;2.562
9.539;-4.106;-2.410;10.661;2.448
9.999;-4.338;-2.530;11.189;2.450
10.379;-4.470;-2.587;11.593;2.453
10.729;-4.583;-2.518;11.935;2.431
10.705;-4.743;-2.328;11.938;2.401
10.911;-4.860;-2.103;12.128;2.385
11.579;-5.028;-1.572;12.721;2.473
12.266;-5.660;1.349;13.576;3.897
12.580;-5.928;3.123;14.253;4.179
11.550;-5.742;-2.039;13.059;6.676
9.029;-5.143;-2.221;10.626;7.128
6.987;-4.877;-1.797;8.708;7.424
5.936;-5.107;-1.699;8.012;7.496
5.339;-6.192;-2.326;8.500;7.610
5.256;-7.674;-3.111;9.807;7.761
5.318;-8.648;-3.071;10.607;7.813
5.426;-8.136;-2.537;10.103;7.844
5.301;-6.381;-2.537;8.675;8.028
5.775;-4.724;-2.345;7.821;8.190
7.590;-3.354;-1.656;8.462;8.504
8.248;-2.919;-1.368;8.856;8.529
8.308;-2.811;-1.373;8.878;8.520
8.603;-2.816;-1.143;9.124;8.520
9.012;-3.192;-0.753;9.590;8.544
9.084;-3.711;-0.777;9.844;8.553
8.885;-3.716;-1.158;9.700;8.520
8.629;-3.405;-1.443;9.388;7.964
8.359;-3.304;-1.464;9.106;7.758
8.550;-3.457;-1.464;9.338;5.702
8.543;-3.477;-1.306;9.315;5.078
8.112;-3.534;-1.038;8.909;4.651
8.052;-3.706;-0.976;8.918;4.528
8.409;-3.781;-1.292;9.310;4.337
9.027;-3.670;-1.488;9.857;4.052
9.972;-3.386;-1.768;10.679;4.064
10.537;-3.182;-1.718;11.141;4.040
10.940;-2.859;-1.375;11.390;3.689
10.827;-2.488;-0.935;11.148;3.309
10.652;-2.069;-0.322;10.856;2.426
12.065;-1.717;0.317;12.191;2.776
13.913;-2.600;-1.007;14.190;3.694
13.633;-4.066;-2.489;14.442;4.234
11.629;-5.107;-3.032;13.058;4.781
9.058;-6.041;-2.664;11.208;5.496
7.295;-6.263;-2.312;9.889;5.770
6.347;-6.127;-2.656;9.213;5.839
6.326;-6.165;-3.609;9.542;5.909
7.231;-6.421;-4.524;10.676;6.048
8.363;-6.187;-5.058;11.567;6.179
8.390;-5.452;-4.900;11.141;6.203
7.844;-4.757;-4.646;10.283;6.268
7.329;-4.161;-4.323;9.472;6.307
7.044;-3.359;-3.609;8.598;6.370
6.762;-2.799;-3.320;8.036;6.325
6.932;-2.404;-3.006;7.929;6.319
7.161;-2.536;-3.044;8.184;6.294
7.681;-2.682;-3.008;8.674;6.290
8.014;-2.856;-2.884;8.983;6.256
8.399;-3.122;-2.977;9.442;6.069
8.557;-3.472;-3.166;9.762;5.574
8.756;-3.522;-2.922;9.880;5.172
8.816;-3.893;-2.642;9.993;4.645
8.617;-3.644;-2.539;9.694;3.750
8.313;-3.577;-2.357;9.352;3.304
8.229;-3.551;-2.053;9.195;3.159
8.387;-3.527;-2.091;9.336;3.016
8.615;-3.503;-1.138;9.369;2.887
8.995;-4.312;0.957;10.021;3.450
9.537;-5.157;-0.466;10.852;3.790
9.814;-5.610;-2.249;11.526;4.121
10.523;-5.440;-2.970;12.213;4.161
10.918;-5.181;-2.958;12.442;4.037
11.306;-4.779;-2.898;12.612;4.017
11.986;-4.508;-3.063;13.167;4.052
12.860;-4.494;-3.063;13.963;4.136
13.437;-4.712;-2.917;14.535;4.150
11.306;-4.094;-2.664;12.316;4.696
8.564;-2.959;-2.005;9.281;5.573
6.718;-2.548;-1.699;7.383;5.878
5.885;-2.837;-1.443;6.691;5.940
6.027;-3.781;-1.948;7.376;6.019
6.927;-5.912;-3.226;9.661;6.566
7.288;-7.518;-3.619;11.079;6.771
6.393;-8.600;-3.990;11.435;6.918
4.978;-8.682;-3.147;10.491;7.110
5.703;-5.706;-2.635;8.487;7.696
6.149;-3.644;-2.709;7.644;7.648
6.481;-3.127;-2.814;7.727;7.474
7.039;-3.579;-2.549;8.298;7.279
7.987;-3.941;-2.043;9.138;7.295
8.514;-4.099;-1.450;9.560;7.324
8.830;-3.998;-1.246;9.773;7.313
8.950;-3.711;-1.215;9.765;7.281
8.940;-3.431;-1.534;9.698;7.241
8.967;-3.213;-1.407;9.628;7.218
8.976;-3.072;-1.304;9.577;6.866
8.742;-3.005;-1.383;9.346;6.162
8.531;-3.105;-1.450;9.194;5.861
8.497;-3.340;-1.522;9.256;5.794
8.794;-3.342;-1.517;9.530;5.700
9.115;-3.354;-1.672;9.856;5.063
9.551;-3.292;-1.850;10.270;4.795
10.039;-3.285;-1.818;10.718;4.596
10.305;-3.036;-1.723;10.880;4.307
10.272;-2.715;-1.493;10.729;3.010
10.920;-2.641;-1.493;11.334;2.243
11.936;-3.484;-2.611;12.705;2.763
13.128;-4.157;-3.451;14.196;3.103
12.170;-4.856;-3.339;13.522;3.124
10.248;-5.186;-2.944;11.856;3.615
8.485;-4.956;-2.937;10.256;4.009
7.703;-4.798;-2.695;9.466;4.083
7.578;-4.532;-3.245;9.408;4.109
7.789;-4.406;-4.134;9.857;4.203
8.150;-4.384;-4.182;10.155;4.216
8.141;-4.805;-3.866;10.213;4.241
8.148;-5.129;-4.352;10.565;4.274
8.117;-5.284;-4.426;10.649;4.270
7.947;-4.834;-4.050;10.145;4.303
7.351;-4.322;-3.834;9.349;4.365
6.714;-3.718;-3.691;8.516;4.429
6.489;-3.160;-3.401;7.979;4.453
6.405;-2.816;-3.119;7.660;4.460
6.613;-2.907;-3.176;7.891;4.448
7.221;-3.029;-3.186;8.454;4.444
7.995;-3.079;-3.324;9.189;4.168
8.715;-3.208;-3.221;9.830;3.917
9.259;-3.302;-3.130;10.316;3.773
9.553;-3.285;-2.963;10.528;3.223
9.599;-3.194;-2.800;10.497;2.696
9.486;-3.115;-2.635;10.326;2.572
9.182;-3.050;-2.467;9.985;2.520
8.869;-3.026;-2.319;9.653;2.372
8.787;-3.175;-2.233;9.606;2.351
9.039;-3.405;-2.288;9.926;2.317
9.580;-3.761;-2.506;10.592;2.344
10.341;-4.173;-2.783;11.493;2.508
10.877;-4.401;-2.977;12.106;2.509
10.669;-4.516;-2.743;11.906;2.396
10.533;-4.631;-2.257;11.725;2.285
10.346;-5.557;2.757;12.063;5.550
11.655;-5.876;0.787;13.076;6.025
13.032;-5.193;-2.898;14.325;7.224
10.873;-4.537;-2.391;12.021;7.560
8.227;-3.702;-1.780;9.195;8.037
7.327;-3.268;-1.651;8.191;8.066
7.068;-3.670;-2.096;8.235;8.074
7.058;-4.939;-3.004;9.124;8.216
7.621;-6.608;-3.767;10.768;8.435
7.257;-7.877;-4.100;11.469;8.541
5.713;-8.974;-3.731;11.273;8.750
4.516;-8.533;-3.085;10.135;8.859
4.966;-6.038;-2.886;8.334;9.215
5.423;-3.838;-2.937;7.264;9.479
6.606;-3.433;-2.786;7.949;9.537
7.497;-3.776;-2.771;8.839;9.542
8.296;-3.817;-2.225;9.399;9.571
8.670;-3.627;-1.416;9.504;9.609
8.811;-3.393;-0.947;9.489;9.610
8.873;-3.201;-1.179;9.507;8.150
8.469;-3.017;-1.191;9.069;7.805
8.294;-2.921;-1.237;8.880;6.710
8.390;-2.974;-1.208;8.983;6.299
8.615;-3.093;-1.471;9.271;5.634
8.739;-3.359;-1.474;9.478;5.551
9.036;-3.869;-1.205;9.903;5.551
9.594;-4.130;-1.277;10.523;5.363
10.078;-3.903;-1.617;10.927;5.047
10.298;-3.335;-1.876;10.986;4.905
10.245;-2.988;-1.545;10.783;4.535
10.310;-2.718;-1.390;10.752;4.316
10.319;-2.442;-1.256;10.679;3.500
10.561;-2.284;-1.182;10.870;2.700
11.828;-2.765;-1.814;12.281;2.817
12.934;-3.469;-2.932;13.708;3.162
12.845;-4.089;-3.449;13.915;3.117
11.296;-4.599;-3.303;12.636;3.401
9.587;-5.069;-3.284;11.331;3.797
7.880;-5.488;-3.372;10.177;4.174
7.085;-5.332;-3.607;9.573;4.235
6.699;-4.779;-3.801;9.065;4.288
6.709;-4.089;-3.473;8.590;4.354
7.200;-3.967;-3.394;8.893;4.368
7.918;-4.461;-4.062;9.954;4.494
8.490;-4.801;-4.488;10.736;4.517
8.473;-4.870;-4.344;10.695;4.477
8.117;-4.583;-4.081;10.175;4.464
7.683;-3.924;-3.813;9.432;4.492
7.205;-3.354;-3.329;8.616;4.554
7.183;-3.034;-2.891;8.316;4.575
7.281;-2.962;-3.061;8.435;4.569
7.698;-3.026;-2.992;8.796;4.580
8.215;-3.160;-3.037;9.311;4.362
8.648;-3.002;-2.992;9.631;4.034
8.825;-2.761;-2.893;9.689;3.964
8.663;-2.581;-2.779;9.456;3.619
8.742;-2.447;-2.474;9.409;3.174
8.833;-2.358;-2.343;9.437;2.648
8.919;-2.373;-2.333;9.519;2.511
9.108;-2.631;-2.427;9.786;2.434
9.335;-2.792;-2.307;10.013;2.331
9.292;-2.923;-2.266;10.001;2.279
9.299;-3.098;-2.194;10.045;2.006
9.630;-3.357;-2.247;10.443;1.892
10.255;-3.625;-2.419;11.142;2.011
10.851;-3.953;-2.716;11.864;2.078
11.074;-4.006;-2.805;12.105;1.919
11.268;-3.833;-2.496;12.161;1.749
11.952;-4.020;-1.960;12.762;1.885
12.481;-4.310;-1.555;13.296;2.010
12.675;-4.626;-0.820;13.518;2.129
10.794;-4.504;-1.280;11.765;2.831
8.090;-3.785;-1.292;9.025;3.952
6.680;-3.455;-1.210;7.617;4.198
6.230;-3.922;-1.217;7.462;4.240
6.469;-5.332;-1.902;8.597;4.514
7.317;-7.255;-3.310;10.822;5.171
7.549;-8.548;-3.712;11.993;5.349
6.678;-8.926;-3.980;11.837;5.430
6.594;-7.192;-3.609;10.404;5.704
6.350;-3.915;-3.190;8.113;6.595
6.283;-2.543;-2.893;7.370;6.741
6.493;-2.382;-2.814;7.467;6.733
7.635;-2.990;-2.929;8.708;6.821
8.442;-3.199;-3.044;9.527;6.833
8.790;-3.103;-2.743;9.716;6.844
8.813;-2.854;-2.446;9.581;6.843
8.945;-2.935;-2.187;9.665;6.792
8.869;-3.603;-1.675;9.718;6.806
8.701;-3.807;-1.182;9.571;6.779
8.627;-3.472;-1.016;9.354;6.506
8.438;-2.983;-1.035;9.009;5.898
8.794;-2.835;-0.873;9.281;5.732
9.304;-2.806;-0.552;9.734;5.727
9.704;-2.749;-0.684;10.109;5.519
10.291;-2.677;-0.842;10.666;4.944
10.542;-2.524;-1.067;10.892;4.763
10.370;-2.344;-1.340;10.715;4.675
10.382;-2.327;-1.431;10.735;4.326
10.655;-2.308;-1.285;10.977;2.798
12.209;-2.698;-1.692;12.617;2.930
14.196;-4.406;-3.384;15.244;4.271
14.201;-5.457;-3.842;15.690;4.227
11.354;-5.665;-3.901;13.275;5.031
9.091;-5.665;-3.210;11.182;5.540
7.367;-5.157;-2.630;9.370;5.840
6.259;-4.568;-2.762;8.226;5.967
5.983;-4.578;-3.071;8.136;5.921
6.390;-4.904;-3.344;8.721;5.924
7.324;-5.198;-3.696;9.712;6.003
8.287;-5.425;-4.124;10.729;6.076
8.552;-5.562;-4.668;11.219;6.093
8.224;-5.169;-4.658;10.773;6.085
7.391;-4.264;-4.047;9.444;6.223
7.042;-3.558;-3.626;8.683;6.257
7.037;-3.177;-3.518;8.485;6.259
7.384;-3.101;-3.423;8.709;6.259
7.614;-2.990;-3.425;8.868;6.263
7.822;-2.765;-3.368;8.954;6.263
8.074;-2.651;-3.360;9.138;6.048
8.473;-2.794;-3.255;9.497;5.200
8.873;-2.856;-3.212;9.860;5.088
9.137;-2.885;-3.130;10.080;4.221
8.955;-2.907;-3.126;9.920;3.500
8.600;-2.818;-2.843;9.486;2.983
8.749;-2.830;-2.544;9.541;2.723
9.007;-2.818;-2.410;9.741;2.707
8.706;-2.722;-2.276;9.401;2.665
8.670;-2.758;-2.221;9.365;2.455
8.682;-2.955;-2.249;9.443;2.214
8.986;-3.232;-2.489;9.869;2.178
9.424;-3.778;-2.640;10.491;2.235
9.297;-4.434;-2.503;10.600;1.891
9.149;-5.018;-2.127;10.649;1.811
9.249;-5.622;-0.126;10.824;2.740
9.764;-5.267;0.545;11.108;2.865
10.190;-4.312;-0.786;11.093;3.318
9.991;-3.879;-1.285;10.795;3.375
9.613;-3.340;-1.182;10.245;3.429
10.260;-2.825;-1.352;10.727;3.504
11.174;-2.921;-2.015;11.724;3.660
12.517;-3.465;-2.345;13.198;3.941
12.963;-4.202;-2.678;13.887;4.043
11.145;-4.101;-2.652;12.169;4.410
9.199;-3.460;-2.288;10.091;4.865
7.465;-3.548;-2.204;8.555;5.158
6.551;-4.008;-2.297;8.016;5.248
6.285;-4.961;-2.846;8.498;5.368
6.050;-6.371;-3.334;9.398;5.573
5.263;-7.283;-3.564;9.667;5.687
4.966;-7.975;-3.851;10.154;5.699
5.895;-6.924;-3.490;9.740;5.840
5.665;-5.136;-3.248;8.308;6.076
6.115;-4.224;-3.111;8.057;5.795
6.675;-4.094;-3.212;8.464;5.752
7.327;-3.965;-2.858;8.807;5.549
8.490;-3.627;-2.788;9.644;5.638
9.750;-2.813;-2.573;10.468;5.800
10.463;-1.947;-2.020;10.833;5.873
10.497;-1.899;-1.222;10.737;5.818
10.815;-1.803;-0.612;10.981;5.667
10.726;-1.695;-0.743;10.885;5.595
10.087;-1.722;-1.141;10.296;5.344
9.201;-2.200;-1.464;9.573;5.034
8.938;-2.600;-1.495;9.428;4.749
8.857;-2.890;-1.505;9.437;4.646
8.849;-3.125;-1.794;9.555;4.522
8.931;-3.132;-2.206;9.718;4.282
8.888;-3.046;-2.644;9.760;4.127
8.924;-2.868;-2.944;9.825;4.063
9.280;-2.809;-2.848;10.106;3.814
10.032;-2.866;-3.025;10.863;3.441
11.280;-3.086;-3.128;12.105;3.522
12.331;-3.649;-3.411;13.304;3.683
12.165;-3.769;-3.470;13.200;3.611
11.260;-3.393;-3.399;12.242;3.540
10.018;-3.192;-3.063;10.951;3.455
8.732;-3.120;-2.372;9.571;3.536
7.310;-3.232;-2.091;8.262;3.739
6.750;-3.448;-2.297;7.920;3.728
7.343;-3.929;-2.795;8.785;3.833
8.902;-4.755;-3.171;10.579;4.169
10.118;-5.430;-3.925;12.136;4.332
10.461;-6.017;-4.716;12.956;4.430
9.484;-5.765;-4.517;11.983;4.537
8.162;-4.834;-3.746;10.199;4.864
7.509;-4.338;-3.111;9.213;4.955
6.872;-4.022;-2.896;8.473;4.991
6.551;-3.788;-3.032;8.152;4.996
6.637;-3.654;-3.159;8.209;4.986
6.750;-3.541;-3.475;8.377;4.938
6.915;-3.591;-3.765;8.654;4.784
7.279;-3.618;-3.971;9.046;4.643
7.899;-3.709;-4.095;9.639;4.682
8.593;-3.675;-3.942;10.144;4.633
9.235;-3.551;-3.705;10.565;4.500
9.625;-3.323;-3.719;10.841;4.280
9.616;-3.060;-3.674;10.739;4.035
9.357;-3.065;-3.645;10.499;3.993
9.120;-3.096;-3.415;10.219;3.901
8.981;-3.196;-3.312;10.092;3.465
9.218;-3.383;-3.310;10.362;3.097
9.735;-3.697;-3.202;10.895;2.981
10.940;-4.080;-3.669;12.239;3.105
12.019;-4.518;-4.088;13.476;2.823
12.010;-4.793;-4.174;13.588;2.641
10.293;-4.252;-3.415;11.649;3.200
8.461;-3.989;-2.941;9.806;3.703
6.951;-4.745;-2.735;8.850;4.071
6.805;-5.993;-2.489;9.403;4.252
7.238;-7.492;-2.589;10.734;4.518
7.499;-9.510;-3.145;12.513;4.969
7.449;-11.117;-4.488;14.114;5.354
6.194;-11.258;-4.043;13.470;5.473
5.955;-9.187;-2.652;11.264;5.979
5.598;-5.718;-1.948;8.235;6.943
5.699;-3.568;-2.139;7.055;7.267
6.529;-2.476;-2.017;7.268;7.391
7.286;-2.306;-2.118;7.930;7.425
7.583;-2.990;-2.721;8.593;7.484
7.465;-3.821;-3.236;8.989;7.543
7.140;-4.382;-3.444;9.057;7.548
6.965;-4.726;-3.633;9.168;7.440
7.001;-4.801;-3.791;9.297;7.338
7.571;-4.556;-3.775;9.609;7.359
7.942;-4.195;-3.561;9.662;7.117
8.241;-3.565;-3.049;9.483;6.910
8.426;-3.077;-2.618;9.344;6.731
8.454;-2.964;-1.948;9.168;6.643
8.770;-3.031;-1.682;9.431;6.470
9.364;-3.290;-1.514;10.040;6.153
10.111;-3.489;-1.536;10.806;5.837
10.978;-3.263;-1.881;11.606;5.762
11.004;-2.856;-2.072;11.556;5.208
10.892;-2.801;-2.247;11.468;3.809
11.411;-2.933;-2.367;12.018;3.184
12.623;-3.448;-3.447;13.531;3.338
12.877;-4.039;-4.229;14.142;3.400
11.701;-3.874;-4.668;13.180;3.498
9.410;-4.461;-4.014;11.160;4.158
7.542;-5.258;-3.705;9.912;4.587
6.405;-5.277;-3.447;8.986;4.714
6.173;-4.853;-3.818;8.731;4.750
6.321;-4.750;-4.215;8.960;4.729
6.850;-4.688;-4.177;9.292;4.726
7.456;-4.841;-4.447;9.940;4.696
7.798;-4.827;-4.443;10.191;4.660
7.865;-4.772;-4.443;10.216;4.610
7.734;-4.439;-4.435;9.959;4.605
7.671;-4.099;-4.208;9.662;4.575
7.664;-3.709;-3.968;9.394;4.533
7.597;-3.455;-3.995;9.253;4.438
7.609;-3.309;-3.885;9.162;4.419
7.614;-3.050;-3.499;8.917;4.438
7.741;-2.883;-3.238;8.872;4.416
8.016;-2.794;-3.004;9.005;4.092
8.248;-2.749;-2.984;9.192;3.972
8.519;-2.713;-2.946;9.413;3.775
8.782;-2.619;-2.848;9.597;2.883
9.024;-2.564;-2.757;9.778;2.041
9.283;-2.684;-2.709;10.036;1.699
9.544;-2.823;-2.625;10.293;1.616
9.675;-2.945;-2.640;10.452;1.566
9.704;-3.067;-2.597;10.503;1.478
9.661;-3.182;-2.568;10.491;1.318
9.805;-3.350;-2.527;10.665;1.292
10.250;-3.584;-2.546;11.153;1.384
10.719;-3.821;-2.443;11.639;1.441
10.844;-3.785;-2.393;11.732;1.387
10.942;-4.042;-1.531;11.765;1.591
11.155;-6.247;7.028;14.590;8.980
12.515;-6.412;-1.976;14.200;12.789
13.640;-5.485;-3.387;15.087;12.941
10.248;-4.710;-1.945;11.445;13.474
7.990;-3.534;-1.119;8.808;13.732
6.848;-2.753;-1.313;7.497;13.801
5.928;-3.149;-1.835;6.959;13.844
6.865;-4.281;-2.719;8.535;13.947
7.990;-6.352;-3.468;10.780;14.162
8.155;-7.643;-3.978;11.863;14.228
6.493;-9.072;-3.813;11.790;14.393
4.980;-9.022;-2.539;10.613;14.527
5.241;-5.830;-2.460;8.217;14.876
5.557;-3.536;-2.771;7.146;15.058
5.969;-2.979;-2.367;7.078;15.077
6.967;-3.474;-2.355;8.134;15.110
8.428;-3.740;-2.451;9.541;15.174
9.115;-3.551;-2.060;9.997;15.195
9.252;-3.232;-1.670;9.941;15.177
9.237;-3.208;-1.407;9.879;12.338
9.017;-3.283;-1.522;9.716;8.327
8.866;-3.249;-1.601;9.577;8.078
8.538;-3.290;-1.440;9.263;7.155
8.090;-3.465;-1.454;8.920;6.653
7.880;-3.886;-1.469;8.908;6.522
8.157;-4.360;-1.263;9.335;6.450
8.790;-4.293;-1.411;9.883;6.252
9.443;-4.018;-1.569;10.382;5.788
10.296;-3.625;-1.998;11.096;5.711
10.655;-3.244;-2.134;11.340;5.299
10.964;-2.820;-1.830;11.468;4.953
11.112;-2.224;-1.565;11.440;3.836
11.251;-1.686;-1.215;11.441;3.113
12.465;-1.374;-0.789;12.565;3.286
14.090;-1.927;-1.895;14.347;3.705
14.189;-2.832;-2.412;14.668;3.551
11.751;-4.145;-2.589;12.727;4.432
8.998;-5.071;-2.412;10.606;5.277
7.379;-4.772;-2.434;9.119;5.521
6.711;-4.429;-2.534;8.431;5.567
6.522;-4.755;-2.759;8.530;5.581
7.166;-5.409;-3.545;9.653;5.699
8.014;-5.749;-4.158;10.703;5.784
7.995;-5.682;-4.567;10.819;5.780
7.415;-5.481;-4.368;10.203;5.786
6.879;-5.380;-4.076;9.637;5.782
6.395;-5.301;-3.822;9.144;5.763
5.955;-5.289;-3.985;8.906;5.689
5.830;-4.983;-3.796;8.557;5.676
5.852;-4.659;-3.933;8.451;5.655
6.187;-4.209;-4.117;8.541;5.646
6.752;-3.814;-3.815;8.643;5.658
7.473;-3.489;-3.358;8.904;5.576
8.186;-3.295;-3.095;9.351;5.248
8.543;-3.175;-3.018;9.600;5.156
8.986;-2.986;-2.764;9.864;4.381
9.309;-2.909;-2.635;10.103;3.293
9.460;-2.713;-2.276;10.101;2.886
9.690;-2.528;-1.912;10.195;2.824
9.798;-2.533;-1.797;10.278;2.794
9.869;-2.627;-1.495;10.322;2.540
9.778;-3.144;1.560;10.389;3.854
9.888;-4.927;4.019;11.756;4.891
9.951;-5.583;-0.401;11.417;6.593
9.987;-5.718;-1.263;11.577;6.622
10.576;-5.708;-1.806;12.153;6.647
11.706;-6.122;-1.984;13.358;6.742
13.114;-6.457;-2.716;14.867;6.923
13.796;-6.070;-2.984;15.365;6.964
12.326;-5.279;-2.537;13.647;7.151
9.850;-3.848;-2.158;10.793;7.674
7.504;-3.034;-2.118;8.366;8.014
6.393;-2.950;-1.713;7.246;8.063
5.737;-3.429;-1.694;6.895;8.095
5.828;-4.408;-2.594;7.754;8.186
6.443;-6.366;-3.731;9.796;8.508
7.099;-8.363;-4.601;11.896;8.796
6.304;-9.079;-4.038;11.768;8.866
4.657;-8.603;-3.317;10.329;9.058
4.724;-6.714;-2.807;8.676;9.262
5.540;-4.971;-2.800;7.953;8.937
6.783;-4.015;-2.951;8.417;8.551
7.750;-3.745;-2.755;9.038;7.361
8.746;-3.524;-1.873;9.614;7.433
9.259;-3.228;-0.940;9.850;7.472
9.548;-2.931;-0.265;9.992;7.414
9.024;-2.828;-0.367;9.464;7.255
8.483;-2.598;-0.727;8.902;7.241
