x;y;z;a
6.355;-8.813;13.389;17.243
-6.477;-9.062;-5.707;12.516
-12.434;-16.915;-7.987;22.462
-7.952;13.444;-6.09;16.765
-7.684;-6.246;-3.773;10.597
-1.114;-7.893;-5.554;9.716
-9.101;8.176;-6.148;13.692
-4.466;-18.026;-6.914;19.817
-5.079;6.28;-6.014;10.07
-8.661;-1.745;-5.592;10.456
6.336;-32.909;-8.466;34.566
-10.193;13.578;-9.385;19.399
-1.516;-6.686;-5.535;8.811
-6.247;-8.698;-5.88;12.217
-6.956;-5.844;-7.814;11.984
-1.784;-9.004;0.421;9.189
-3.987;-8.87;2.834;10.13
3.769;-5.097;6.014;8.738
3.654;-3.028;9.673;10.775
3.444;-2.032;8.715;9.589
1.567;-14.559;5.344;15.588
3.923;-8.276;5.305;10.585
1.567;-8.525;4.118;9.597
4.516;-5.25;7.795;10.427
13.557;-5.461;2.93;14.906
3.022;-10.039;6.819;12.507
2.486;-6.457;8.255;10.772
2.697;-3.928;8.523;9.765
3.654;3.311;8.715;10.013
4.191;3.483;7.738;9.464
3.635;4.077;7.891;9.597
3.693;3.541;9.079;10.421
3.348;3.005;8.677;9.774
3.731;3.215;8.466;9.794
3.693;4.365;8.332;10.105
3.425;4.02;8.351;9.881
