x;y;z;a
6.049;-6.457;7.01;11.288
0.035;-2.453;12.182;12.427
8.922;-4.35;7.681;12.551
6.029;-0.653;6.723;9.054
6.508;-2.722;7.834;10.542
6.489;-1.208;8.37;10.659
6.585;-1.419;8.619;10.939
18.882;7.295;-4.06;20.645
-0.08;3.005;9.366;9.837
-1.306;-5.058;3.39;6.228
4.152;-12.95;20.495;24.597
-0.022;-7.261;9.366;11.851
-2.608;-8.87;6.321;11.2
-0.405;-8.928;6.685;11.161
-1.325;-9.426;5.593;11.041
-0.041;-8.621;5.478;10.215
-1.095;-10.0;4.999;11.234
0.092;-8.832;5.459;10.384
1.241;-8.353;8.581;12.04
0.187;-9.904;7.01;12.136
1.011;-10.996;5.574;12.37
-0.999;-11.935;5.516;13.186
0.245;-7.587;5.267;9.24
-0.808;-9.617;5.861;11.292
-0.137;-9.751;5.325;11.112
-0.769;-9.33;4.922;10.577
0.322;-9.234;4.903;10.46
0.551;-11.092;4.405;11.948
-0.386;-9.713;4.539;10.729
-0.137;-9.081;4.156;9.988
0.628;-9.809;5.65;11.338
0.207;-10.632;5.152;11.817
-0.444;-9.215;3.754;9.961
-0.731;-10.077;4.788;11.181
-0.003;-9.828;5.152;11.097
0.168;-10.402;5.344;11.696
