x;y;z;a
7.581;-7.683;-4.232;11.593
3.731;-7.472;-4.271;9.381
5.991;-7.261;-5.631;10.969
4.612;-7.548;-5.573;10.455
5.263;-8.276;-5.803;11.396
5.225;2.123;6.416;8.542
3.769;6.127;4.941;8.727
6.01;-3.584;8.715;11.177
9.765;-5.097;6.723;12.905
3.08;-17.202;2.739;17.689
22.234;10.992;12.603;27.821
6.183;-7.606;4.309;10.708
7.14;-5.576;2.394;9.37
6.393;-7.357;2.509;10.064
3.233;-8.813;2.145;9.63
8.692;-2.128;4.118;9.851
5.378;-3.756;6.378;9.149
6.911;-6.744;4.194;10.528
4.919;-4.848;4.309;8.141
3.788;-11.207;1.091;11.88
2.658;-9.694;-2.681;10.403
2.199;-8.43;-1.972;8.933
-0.884;-14.712;4.769;15.491
-0.31;-7.893;3.639;8.698
-3.738;4.154;2.566;6.149
-4.064;4.69;5.976;8.615
-0.329;-0.194;0.287;0.478
7.389;-12.356;11.722;18.566
11.297;-1.917;6.665;13.256
10.243;-2.971;8.983;13.944
4.65;0.074;0.172;4.653
1.567;-2.109;2.969;3.965
0.054;-9.196;0.172;9.198
2.409;-8.2;0.019;8.547
1.835;-10.958;-2.355;11.358
-0.022;-8.334;-2.106;8.596
