x;y;z;a
0.436;-1.726;5.899;6.162
-0.674;0.208;7.738;7.77
3.08;-3.162;9.96;10.895
3.693;-3.392;8.83;10.155
4.095;-3.756;6.704;8.708
5.436;-6.112;7.508;11.103
7.198;-9.579;14.155;18.546
-2.378;-1.496;-0.593;2.872
-7.282;-10.46;5.439;13.858
0.954;4.882;15.457;16.238
-19.177;-25.668;-23.042;39.466
34.799;4.23;9.366;36.284
-9.408;-13.659;10.994;19.899
26.64;-19.309;3.543;33.092
10.397;-2.262;2.815;11.006
3.118;-2.817;3.122;5.235
10.933;-11.379;9.117;18.225
2.314;-6.074;5.669;8.625
9.132;-4.58;4.501;11.164
7.332;1.262;6.991;10.209
11.718;-2.281;7.968;14.353
7.6;-4.426;7.259;11.404
23.651;-2.07;5.957;24.477
9.056;2.641;2.509;9.761
12.389;-2.415;-8.561;15.251
0.571;35.394;3.447;35.566
4.459;-16.11;5.516;17.603
-8.029;-0.998;4.961;9.491
0.092;-2.971;3.85;4.864
-3.029;-3.718;12.335;13.235
-2.302;-1.208;7.183;7.639
-3.7;-12.241;10.688;16.667
0.322;-4.905;5.727;7.548
1.643;-6.437;6.895;9.575
5.991;-5.997;6.091;10.438
10.09;-5.748;5.88;13.016
