x;y;z;a
6.719;6.835;7.125;11.942
6.336;5.82;7.853;11.648
2.984;-0.979;10.439;10.901
-0.635;-3.449;7.623;8.391
-3.719;-7.548;2.796;8.867
1.011;-5.576;4.194;7.051
-4.907;-9.904;1.226;11.121
-4.026;-10.537;2.336;11.52
-2.704;-8.161;4.252;9.592
0.551;-9.828;4.405;10.785
10.014;-2.913;28.463;30.314
2.735;-6.342;5.171;8.628
4.248;-4.982;8.6;10.809
5.838;4.633;10.362;12.764
6.278;0.17;11.033;12.695
5.148;-5.192;9.194;11.747
0.954;-10.077;0.191;10.124
3.348;-8.736;7.355;11.901
2.141;-5.212;7.489;9.372
-1.114;-8.621;7.987;11.805
-1.957;-14.042;-6.09;15.431
9.056;-2.453;8.083;12.384
8.385;-3.852;8.274;12.394
5.417;-11.092;3.256;12.767
3.214;-9.636;1.647;10.291
0.8;-9.062;0.785;9.131
-4.638;-13.256;0.536;14.055
-7.033;-6.303;2.873;9.872
-2.455;-4.771;3.122;6.208
-8.757;-4.369;4.673;10.845
-3.24;-6.265;6.186;9.382
-3.93;-7.242;7.738;11.304
-2.378;-1.898;5.899;6.638
3.31;-1.572;3.486;5.058
7.562;-3.296;7.47;11.129
6.777;5.973;7.297;11.612
