x;y;z;a
9.247;-0.461;1.455;9.372
8.271;-1.898;2.202;8.767
11.527;-5.652;4.118;13.482
9.152;-4.005;2.72;10.354
11.68;-3.449;0.919;12.213
9.362;0.266;2.547;9.706
7.332;-1.208;6.838;10.098
4.344;-4.388;5.305;8.141
13.251;-5.595;8.849;16.888
3.769;9.479;6.512;12.102
7.619;-26.856;2.375;28.017
16.89;38.976;-1.723;42.513
3.961;-36.088;-2.26;36.375
-8.699;38.976;-0.039;39.935
3.559;-35.36;1.206;35.56
-6.42;11.203;10.898;16.896
0.226;-23.332;8.006;24.669
13.902;4.135;2.528;14.722
11.163;-0.959;3.467;11.728
14.036;-2.836;4.214;14.927
7.255;-6.955;3.39;10.607
11.642;-4.484;6.072;13.875
16.105;-0.73;3.045;16.406
4.44;-0.73;1.685;4.805
13.117;-3.047;1.877;13.596
10.454;-4.618;1.264;11.498
8.309;-4.196;1.8;9.481
8.998;-4.158;3.294;10.445
9.209;-3.43;2.241;10.079
8.117;-3.277;3.677;9.494
8.979;-2.99;3.371;10.046
8.998;-1.534;3.026;9.616
10.952;-0.634;1.685;11.099
8.577;-4.139;1.934;9.718
8.366;-4.656;2.222;9.829
9.918;-3.775;3.313;11.117
