x;y;z;a
6.355;-7.223;4.329;10.55
6.47;-6.878;4.08;10.287
6.278;-5.748;4.118;9.456
6.604;-6.169;4.386;10.045
6.853;-6.208;4.348;10.218
6.24;-8.449;5.133;11.691
4.919;-6.265;9.117;12.107
3.635;-14.195;1.877;14.773
4.919;-13.774;5.286;15.552
2.16;-0.289;0.383;2.212
-0.597;-29.193;2.815;29.335
-3.508;-0.844;-2.777;4.553
-7.224;-4.522;5.056;9.91
-5.481;-5.307;4.482;8.849
-3.738;-4.599;2.202;6.323
3.233;-5.078;-1.149;6.129
4.497;-14.023;-1.953;14.856
6.355;-10.115;-1.608;12.054
8.769;-8.008;-0.746;11.899
7.026;-6.418;1.704;9.667
10.761;-6.361;1.226;12.56
7.217;-6.15;1.13;9.549
4.459;-5.786;3.773;8.222
9.899;-4.484;2.394;11.128
7.466;-5.384;4.405;10.205
7.773;-9.272;2.011;12.265
2.869;-2.281;0.651;3.723
8.002;-9.349;1.187;12.363
3.003;-6.303;2.183;7.315
8.673;-9.253;1.206;12.74
6.432;-8.257;1.973;10.651
6.7;-6.725;0.823;9.529
6.413;-6.054;0.728;8.849
7.16;-8.41;3.926;11.722
8.079;2.066;-0.631;8.362
3.712;-5.92;2.528;7.431
