x;y;z;a
-5.749;-3.373;5.21;8.461
-7.378;-3.622;6.914;10.741
-5.845;-4.484;5.248;9.046
-6.631;-6.629;6.148;11.213
-5.194;-1.802;4.424;7.057
-8.795;-0.385;7.7;11.696
-8.469;-3.756;5.957;11.015
-7.32;-3.526;6.014;10.109
-7.263;-1.304;7.451;10.487
-6.784;-3.392;8.619;11.482
-15.231;33.556;-18.004;41.013
-20.058;38.881;14.825;46.193
-9.638;-2.377;-39.419;40.65
-7.55;-5.097;1.187;9.187
-6.745;-8.238;5.918;12.182
-5.481;-5.403;5.018;9.188
-6.535;0.476;7.776;10.169
12.446;38.976;-28.635;49.939
12.982;23.232;13.676;29.921
-8.699;-7.683;3.352;12.081
-5.922;-3.277;3.218;7.495
-7.224;-6.15;4.846;10.654
-6.65;-5.327;1.494;8.651
-7.971;-6.686;4.175;11.211
-7.799;-7.663;5.727;12.343
-7.933;-4.752;5.708;10.868
-2.666;-6.016;0.0;6.581
-7.761;-5.02;7.987;12.216
-6.439;-5.078;2.509;8.576
-6.018;-3.756;5.439;8.94
-6.803;-2.568;4.692;8.654
-9.35;-5.192;7.278;12.937
-5.405;-3.373;6.263;8.935
-6.477;-3.909;4.271;8.688
-5.136;-10.211;5.095;12.515
-3.738;-6.399;6.397;9.79
