x;y;z;a
-2.876;4.671;7.834;9.564
-3.547;3.694;7.604;9.168
-3.317;3.79;8.542;9.916
-4.179;3.005;7.738;9.294
-3.202;2.602;7.91;8.922
-2.646;4.575;9.251;10.654
-2.857;4.518;8.217;9.803
-0.635;5.112;8.811;10.206
-1.057;-0.576;5.363;5.497
-3.183;-18.849;-3.141;19.373
11.546;-22.336;9.424;26.852
1.911;-3.947;4.731;6.451
1.394;-0.346;5.325;5.515
4.401;-4.292;6.301;8.803
9.86;-8.008;6.493;14.266
9.094;-4.465;6.033;11.791
0.685;-11.073;17.047;20.34
5.646;8.77;12.029;15.921
3.884;-8.008;3.735;9.652
-0.559;-8.793;3.831;9.608
1.069;-8.851;5.554;10.504
-0.003;-8.506;4.769;9.752
2.582;-8.468;4.252;9.821
0.016;-9.694;4.788;10.812
0.705;-8.43;4.194;9.442
0.934;-9.828;4.463;10.835
2.582;-9.866;4.712;11.235
-0.233;-7.97;3.716;8.797
1.739;-8.87;3.811;9.81
2.984;-7.242;6.608;10.248
-0.616;-10.46;3.773;11.137
0.839;-9.713;6.186;11.547
0.187;-7.28;6.052;9.469
0.149;-7.146;7.297;10.215
-2.072;-11.686;6.665;13.612
-0.003;-7.127;10.592;12.767
