x;y;z;a
-2.723;-4.216;8.523;9.891
-2.148;-2.913;8.332;9.085
1.471;-12.567;8.14;15.045
9.171;-6.859;2.739;11.775
3.214;-5.097;6.263;8.691
5.972;-5.786;10.286;13.227
7.14;-3.354;4.424;9.044
5.053;-5.882;5.248;9.364
6.968;-0.118;9.96;12.156
4.286;1.511;6.57;7.988
5.225;19.305;17.43;26.529
4.325;-11.264;3.237;12.493
5.302;-0.118;6.723;8.563
5.072;-3.756;8.37;10.483
6.738;1.491;7.795;10.411
4.65;0.687;8.657;9.851
5.493;1.472;7.642;9.526
5.263;-1.611;8.638;10.243
4.344;1.223;8.849;9.933
4.306;2.353;8.274;9.62
4.478;2.775;8.351;9.874
4.689;-0.672;8.389;9.634
4.784;0.706;8.677;9.934
4.612;2.507;8.255;9.783
4.727;1.051;8.293;9.603
4.535;5.035;8.236;10.665
4.67;3.273;8.064;9.877
4.286;2.162;8.619;9.866
4.612;0.323;8.926;10.052
4.44;3.215;8.274;9.925
4.593;0.802;8.868;10.019
4.267;1.453;8.255;9.405
4.44;1.798;8.791;10.011
4.363;2.794;7.355;8.996
4.727;6.203;5.765;9.698
4.727;4.997;7.087;9.876
