x;y;z;a
10.99;-2.051;3.256;11.644
6.872;-4.426;1.609;8.331
10.243;-3.698;2.03;11.078
9.018;-3.066;3.198;10.047
7.696;-3.181;2.911;8.822
9.496;-3.354;2.49;10.374
9.554;-3.239;2.988;10.521
9.516;-2.683;2.7;10.249
10.952;-2.722;3.103;11.704
16.469;-2.894;5.133;17.491
7.792;11.279;28.042;31.213
7.792;11.279;28.042;31.213
8.634;12.677;-0.785;15.357
-9.006;2.487;6.301;11.27
-8.508;3.637;4.022;10.089
-6.822;-2.971;3.16;8.085
-8.546;-1.189;3.467;9.299
-5.462;-5.863;5.937;9.973
-1.65;-7.51;3.333;8.381
1.605;-12.394;6.014;13.87
-4.677;-22.278;0.689;22.775
3.444;-12.548;13.101;18.465
-10.825;-6.686;-2.528;12.973
-0.693;-2.702;11.339;11.677
-4.696;2.851;13.752;14.809
-7.741;-1.113;15.361;17.238
-7.186;0.61;1.436;7.354
0.436;-4.331;0.21;4.358
3.501;-21.225;2.03;21.608
-8.029;1.76;9.021;12.204
-7.358;-6.208;5.305;10.993
-5.405;-0.194;7.412;9.176
-2.819;3.024;13.178;13.811
-5.117;-4.79;8.887;11.319
-1.995;-0.653;11.894;12.078
-5.405;-5.001;7.872;10.78
