x;y;z;a
4.746;0.112;1.609;5.012
1.681;-11.571;11.971;16.734
-0.329;10.705;6.819;12.696
2.141;8.1;5.037;9.775
0.647;8.176;2.662;8.622
0.532;10.858;5.19;12.046
-3.317;6.586;0.689;7.406
-6.554;0.687;7.144;9.72
-0.98;10.724;1.321;10.849
2.735;-13.314;10.362;17.092
5.704;11.279;30.11;32.655
-1.382;-2.722;8.504;9.036
-4.313;-0.864;9.366;10.348
-1.306;-9.387;6.953;11.755
-1.018;-8.046;6.608;10.462
-4.332;-7.874;5.459;10.516
-4.983;-11.245;2.758;12.606
-6.86;-9.119;1.973;11.581
-5.826;-5.327;1.398;8.018
-8.872;1.223;0.957;9.007
-8.335;6.357;5.803;11.982
-4.983;6.644;6.244;10.39
-2.627;5.514;8.772;10.689
-1.555;5.035;8.064;9.633
2.275;8.215;5.459;10.122
12.101;2.219;5.765;13.586
6.547;4.575;5.267;9.567
8.481;4.154;7.374;11.981
3.405;2.028;9.385;10.187
-0.712;5.456;2.145;5.905
-5.136;-2.99;13.925;15.141
-0.061;9.0;7.144;11.491
4.095;11.777;7.738;14.674
-2.493;-5.116;8.791;10.473
-3.202;7.506;3.237;8.779
-2.455;2.736;4.003;5.435
