x;y;z;a
-6.439;-0.806;1.436;6.647
-7.722;-6.916;-2.317;10.623
-5.424;4.02;7.853;10.356
-7.741;-6.821;5.535;11.709
-6.535;-1.151;6.742;9.46
-5.826;-2.185;4.922;7.934
-0.903;-9.042;5.574;10.661
1.49;-13.084;12.565;18.202
0.743;-6.265;4.884;7.979
-1.727;-0.672;-2.853;3.402
1.279;-10.977;22.525;25.09
-5.826;1.874;-4.175;7.409
4.67;-3.22;11.818;13.109
5.187;-8.698;4.769;11.194
4.823;-5.576;6.416;9.774
5.723;-17.355;4.367;18.789
0.551;-3.603;-1.015;3.784
-10.251;-10.69;-1.742;14.913
-0.061;-14.846;1.609;14.934
0.934;-3.373;4.807;5.947
1.107;-12.337;3.198;12.793
1.796;-8.908;3.735;9.825
-0.52;-11.801;1.34;11.889
-1.919;-5.71;3.811;7.129
-1.421;-9.962;1.647;10.197
-1.497;-11.13;3.869;11.879
0.226;-9.866;2.911;10.289
-1.689;-10.23;1.455;10.471
-0.999;-10.307;0.344;10.362
-1.593;-11.035;0.632;11.168
-1.459;-10.345;1.8;10.602
-2.397;-7.778;5.267;9.695
1.432;-9.138;7.585;11.962
2.256;-7.012;6.436;9.782
1.049;-11.207;-2.892;11.622
5.455;-15.383;-2.221;16.472
