x;y;z;a
5.551;-1.017;8.657;10.334
4.076;-0.538;7.949;8.949
4.516;0.515;9.136;10.204
5.148;-1.323;8.485;10.012
5.187;-0.73;7.393;9.061
4.919;-1.132;9.481;10.741
4.784;-0.787;8.025;9.376
5.302;1.242;8.485;10.082
8.634;4.039;11.128;14.652
-5.175;-2.817;1.781;6.156
24.398;-11.877;19.748;33.561
-0.731;0.764;6.876;6.957
-6.516;-8.487;5.267;11.927
-2.302;-7.127;0.919;7.546
3.903;-10.862;3.907;12.186
5.551;-5.058;12.776;14.82
2.639;-8.295;7.317;11.372
6.221;-2.051;10.075;12.017
3.022;-7.376;7.355;10.846
3.195;-6.476;6.301;9.584
2.448;-5.116;7.393;9.318
2.505;-5.422;5.554;8.156
2.505;-3.43;8.926;9.885
3.923;-4.982;7.661;9.945
3.041;-8.046;7.01;11.097
2.582;-4.637;8.542;10.057
4.65;-8.832;8.485;13.101
2.467;-9.004;8.083;12.349
2.371;-6.303;5.554;8.729
4.248;-8.793;8.657;13.05
2.62;-5.441;9.232;11.032
1.452;-5.499;5.325;7.792
2.486;-7.319;7.412;10.71
3.041;-4.656;8.14;9.859
0.666;-5.001;6.052;7.88
3.444;-6.572;7.661;10.665
