x;y;z;a
4.804;-7.778;2.451;9.465
8.136;-5.192;3.352;10.217
6.451;-6.84;3.792;10.138
8.692;-6.016;1.647;10.698
7.734;-3.679;4.731;9.784
6.547;-5.422;1.8;8.689
11.01;-3.967;3.237;12.142
2.773;-9.253;0.536;9.675
3.482;-10.728;-5.037;12.353
7.926;-9.751;-4.443;13.328
-6.458;-28.982;-3.121;29.857
-8.239;-2.587;3.811;9.44
-14.465;-10.517;-3.562;18.236
-8.737;2.602;-0.976;9.169
-2.876;4.805;-0.555;5.627
-1.229;7.755;6.953;10.488
0.054;-0.003;7.106;7.106
-3.93;-11.571;5.037;13.218
-1.459;-9.157;5.459;10.761
2.103;-9.713;2.93;10.361
3.98;-10.747;1.8;11.601
0.628;-6.629;2.317;7.051
4.21;-9.062;1.877;10.167
3.674;-9.713;2.145;10.604
3.271;-7.146;1.819;8.067
4.976;-4.848;2.394;7.348
5.053;-3.411;1.915;6.39
14.304;-2.415;-1.742;14.61
13.251;2.66;3.601;13.986
8.615;0.361;1.321;8.723
12.101;-5.097;3.313;13.542
10.378;1.242;2.49;10.744
10.224;0.189;1.226;10.299
12.216;2.985;-2.987;12.925
11.374;-0.653;2.873;11.749
7.658;-10.173;0.919;12.766
