x;y;z;a
9.88;-4.714;-1.302;11.024
10.167;-3.392;0.019;10.718
9.899;-2.607;1.551;10.353
9.458;-4.216;2.892;10.751
12.772;-6.112;5.439;15.168
6.968;-8.602;-1.455;11.165
8.232;-7.108;2.605;11.184
-3.681;-15.957;3.601;16.768
4.995;-8.659;11.435;15.189
-1.267;-7.702;-4.367;8.944
6.451;-11.705;28.291;31.289
0.551;-7.721;-3.811;8.628
-2.57;-11.839;1.455;12.202
-3.125;-18.735;6.512;20.08
-6.018;-9.33;3.256;11.571
-5.73;-0.481;4.348;7.209
1.337;-8.774;3.218;9.441
5.129;-12.586;7.546;15.546
0.341;-13.161;5.612;14.312
5.57;-11.628;2.528;13.139
5.666;-9.023;-6.359;12.408
-7.531;-3.373;0.593;8.274
-3.125;-7.089;1.858;7.968
3.08;-7.108;0.804;7.789
7.083;-20.458;5.382;22.309
7.83;-9.847;-0.536;12.592
1.432;2.966;0.517;3.333
5.991;-7.548;4.424;10.604
12.753;-2.492;9.098;15.862
9.228;-3.354;3.275;10.35
9.324;-2.836;3.179;10.251
7.696;-2.492;2.93;8.604
10.052;-2.951;3.428;11.023
8.309;-3.507;3.582;9.704
8.788;-3.124;3.639;10.011
9.841;-3.469;2.949;10.843
