x;y;z;a
8.309;-2.683;3.582;9.437
8.002;-3.794;3.333;9.462
11.335;-4.943;3.696;12.906
11.393;-3.698;2.72;12.283
1.452;-3.775;13.312;13.913
0.781;-13.161;-0.957;13.219
2.026;-13.141;-10.228;16.775
0.436;-7.395;-3.179;8.061
0.226;-0.519;2.566;2.628
1.126;-1.917;6.512;6.881
5.934;-24.021;-8.849;26.278
2.812;2.507;0.632;3.819
0.858;-6.514;-6.722;9.4
2.965;-9.119;-7.067;11.912
9.075;-6.552;-5.497;12.47
15.53;-6.399;-1.149;16.836
7.619;-6.131;0.957;9.826
7.945;-1.821;5.056;9.592
8.328;-3.162;3.926;9.735
9.726;-3.947;3.677;11.122
8.749;-3.833;2.049;9.769
8.922;-3.852;1.436;9.823
9.362;-4.541;1.245;10.479
8.251;-5.652;3.064;10.46
7.964;-4.12;2.413;9.286
11.335;-4.196;2.164;12.279
8.366;-3.526;2.087;9.315
7.696;-3.545;5.018;9.848
8.903;-5.001;3.658;10.847
9.152;-2.607;1.57;9.644
8.328;-2.338;2.298;8.95
10.799;-2.396;3.792;11.693
5.895;-3.584;3.85;7.901
9.286;-3.737;2.566;10.333
10.301;-1.055;1.398;10.449
9.937;-1.266;1.436;10.119
