x;y;z;a
3.463;-3.967;10.956;12.156
4.21;-2.3;5.995;7.678
2.735;-1.151;9.175;9.643
4.919;-4.56;12.22;13.94
4.172;-1.534;5.574;7.129
3.559;-3.775;9.117;10.49
3.022;-3.641;9.289;10.425
2.926;-2.932;8.217;9.202
4.919;-2.626;6.263;8.386
3.635;-0.749;6.914;7.847
6.125;-11.686;23.636;27.069
-5.424;-6.093;9.021;12.163
-0.329;-4.829;6.072;7.766
-1.861;-10.192;6.761;12.372
-2.436;-9.924;5.095;11.419
-1.267;-9.406;6.512;11.511
0.073;-3.679;6.819;7.749
4.976;-2.798;10.362;11.831
3.616;-1.726;4.922;6.347
5.225;-1.553;9.653;11.086
5.091;-0.27;8.562;9.965
5.168;-1.706;9.155;10.651
4.919;-2.204;6.914;8.767
5.359;-2.453;5.344;7.956
4.804;-1.591;12.048;13.068
3.942;-1.381;6.072;7.37
2.505;-1.4;9.883;10.291
3.578;-1.515;10.898;11.57
4.784;-2.434;7.566;9.277
3.923;-1.362;10.132;10.95
5.033;-2.951;6.991;9.106
4.631;-0.308;9.577;10.642
3.654;-1.17;9.481;10.228
3.31;-0.5;7.93;8.608
4.382;-0.883;9.634;10.621
5.263;-2.473;6.895;9.02
