x;y;z;a
9.228;-2.836;3.888;10.407
9.841;0.323;5.21;11.139
11.718;-0.883;3.562;12.279
11.623;-0.787;3.486;12.16
9.88;-4.331;3.198;11.252
6.489;-5.633;2.566;8.968
6.93;-7.836;-4.979;11.585
8.443;-8.832;-8.427;14.843
-0.118;-8.602;-7.393;11.343
5.57;3.905;0.076;6.802
15.856;-24.672;-16.146;33.479
5.359;-10.307;-9.921;15.277
-0.616;-8.2;-7.01;10.806
8.156;-5.441;-2.221;10.053
10.205;-4.503;1.034;11.202
8.328;-4.809;2.298;9.887
8.845;-3.22;5.267;10.786
9.018;-3.392;3.505;10.252
9.343;-2.53;2.93;10.113
7.887;-2.147;2.432;8.528
13.576;-0.902;2.854;13.902
6.987;-2.453;3.371;8.136
8.73;-3.622;5.459;10.915
6.911;-2.415;4.597;8.644
8.807;-2.473;2.758;9.554
8.213;-2.147;2.911;8.974
10.473;-2.798;4.175;11.616
5.934;-5.192;3.103;8.473
7.792;-5.058;2.279;9.565
10.588;-3.679;-1.666;11.332
9.956;-2.013;-2.643;10.495
9.42;-2.358;-4.405;10.663
7.504;-5.844;0.191;9.513
10.722;-5.307;-1.493;12.056
5.225;-8.238;-2.7;10.122
-1.65;-5.767;-3.409;6.9
