x;y;z;a
-2.091;-6.074;7.412;9.809
-2.493;-6.591;6.991;9.927
-3.738;-6.265;7.048;10.144
-0.597;-4.829;9.079;10.301
-1.727;-5.231;8.351;10.005
-1.286;-4.292;8.926;9.988
-0.252;-3.718;9.941;10.617
-0.233;-4.35;9.979;10.889
-1.842;-0.806;11.454;11.629
-4.121;-2.338;3.524;5.905
5.436;-24.768;1.36;25.394
-0.214;-8.066;1.609;8.228
-1.229;-12.682;9.902;16.137
0.456;-10.594;3.754;11.249
1.796;-10.766;5.669;12.3
1.873;-9.253;4.999;10.683
-1.095;-9.349;3.141;9.924
-6.841;-9.33;1.034;11.616
8.749;-19.367;-12.89;24.855
-6.841;-11.877;-2.355;13.908
-21.111;-11.858;1.398;24.254
-5.73;-6.208;0.153;8.45
-4.773;-7.721;-0.555;9.095
-2.972;-9.751;-0.173;10.196
-1.957;-12.892;0.115;13.041
-2.053;-10.192;0.977;10.443
-0.022;-8.142;2.777;8.603
0.398;-9.291;4.635;10.391
-0.233;-9.56;4.558;10.594
-0.31;-9.426;4.597;10.492
-1.267;-8.621;4.961;10.027
-1.401;-9.196;4.08;10.158
-0.52;-9.675;3.218;10.21
-0.482;-9.368;2.834;9.8
-0.061;-9.636;2.93;10.072
-0.156;-9.406;3.294;9.968
