x;y;z;a
6.268;4.791;-4.399;9.033
6.89;5.289;-7.406;11.415
8.231;6.17;-4.571;11.257
5.291;5.069;-0.731;7.364
9.505;9.062;-1.085;13.177
6.239;4.216;-0.932;7.588
7.762;5.576;-0.741;9.586
7.484;5.107;-1.076;9.124
7.187;6.017;-0.185;9.375
7.475;5.71;-0.367;9.413
7.628;5.394;-0.769;9.374
7.57;5.528;-0.597;9.393
7.561;5.624;-0.473;9.435
7.532;5.758;-0.434;9.491
7.379;5.739;-0.425;9.358
7.312;5.672;-0.329;9.26
7.36;5.758;-0.358;9.351
7.379;5.883;-0.291;9.441
7.331;5.835;-0.329;9.375
7.283;5.931;-0.377;9.4
7.561;6.007;-0.243;9.66
7.254;5.653;-0.262;9.2
7.408;5.969;-0.003;9.513
8.202;5.337;-0.089;9.786
7.139;5.337;0.284;8.918
