x;y;z;a
-4.228;1.056;9.114;10.102
-4.736;3.048;8.003;9.786
-3.855;2.416;8.482;9.625
-3.807;2.55;8.683;9.818
-3.376;2.732;8.147;9.232
-3.778;3.479;8.874;10.253
-3.673;3.69;8.501;9.968
-3.96;4.427;7.601;9.646
-3.5;3.412;8.51;9.814
-4.64;3.249;8.108;9.891
-3.74;1.995;8.491;9.49
-2.591;1.343;8.654;9.133
-3.385;2.483;8.606;9.576
-2.955;0.75;9.392;9.874
-3.529;0.788;9.056;9.752
-2.016;-0.419;8.827;9.064
-3.031;-0.668;7.696;8.299
-3.405;-0.141;9.937;10.505
-2.562;0.606;9.104;9.477
-3.922;0.903;9.727;10.526
-3.146;-0.333;7.131;7.802
-4.449;1.65;8.099;9.386
-4.247;0.788;9.296;10.251
-3.778;1.937;6.873;8.079
-4.784;1.276;9.851;11.025
