x;y;z;a
7.168;4.015;5.58;9.932
15.787;3.594;-0.434;16.197
12.78;2.732;-2.79;13.363
5.569;0.012;-3.662;6.665
14.427;1.267;1.424;14.553
9.055;3.192;2.678;9.967
11.746;3.536;-0.884;12.299
8.643;1.295;-0.942;8.79
9.093;0.635;-0.875;9.157
10.817;2.923;0.351;11.211
8.097;4.226;3.54;9.796
12.416;5.433;0.543;13.564
9.907;2.09;-1.459;10.23
6.795;1.104;-0.444;6.898
11.679;3.709;1.826;12.389
8.767;4.973;3.827;10.782
15.05;5.308;-0.674;15.973
9.945;2.885;-1.593;10.477
8.509;2.081;-2.378;9.077
7.934;2.684;3.205;8.968
12.818;2.186;4.565;13.781
12.742;4.858;-0.147;13.637
10.721;2.416;-1.986;11.168
8.356;0.807;-2.196;8.677
8.375;2.311;2.228;8.969
