x;y;z;a
10.855;-9.287;-7.157;15.978
7.159;-1.491;-2.206;7.638
-3.472;35.437;-5.28;35.996
-0.972;5.366;-1.794;5.74
0.991;11.887;-1.9;12.079
-2.198;-8.569;3.578;9.542
7.733;11.504;2.697;14.122
5.205;13.879;0.035;14.823
5.894;5.825;-0.741;8.32
4.851;8.018;-1.871;9.556
4.41;7.961;0.092;9.101
3.491;9.177;1.242;9.897
2.447;8.459;0.935;8.855
3.653;7.607;2.18;8.716
3.194;9.484;1.768;10.162
4.266;7.109;0.926;8.342
3.797;8.449;0.207;9.266
3.012;9.302;-0.894;9.818
3.318;8.497;-1.181;9.198
2.926;8.037;-0.626;8.576
1.355;9.11;-0.674;9.235
-1.259;8.727;-1.746;8.989
0.962;8.354;-5.797;10.214
0.857;6.381;-4.246;7.712
-0.014;10.125;-5.548;11.546
