x;y;z;a
0.847;-14.458;1.175;14.531
-10.808;-11.47;0.37;15.764
1.949;-0.687;11.374;11.56
2.159;0.654;11.757;11.972
-0.091;1.382;8.53;8.641
1.508;2.425;9.162;9.597
1.049;1.42;8.75;8.926
0.522;1.65;8.75;8.919
-3.433;1.075;11.144;11.71
1.604;1.841;11.355;11.614
2.389;0.596;9.267;9.589
3.606;3.23;7.486;8.915
3.979;3.24;7.036;8.708
5.866;0.759;12.983;14.267
3.998;-0.112;11.384;12.066
2.246;-0.151;8.692;8.979
-0.503;-0.323;11.814;11.83
-0.388;-0.246;9.66;9.671
-0.35;-0.218;10.1;10.109
-0.378;-0.275;9.87;9.881
-0.426;-0.285;10.004;10.018
-0.426;-0.237;9.966;9.978
-0.369;-0.122;9.976;9.983
-0.426;-0.246;9.918;9.93
-0.407;-0.227;9.89;9.901
