x;y;z;a
5.511;6.084;-1.813;8.407
3.816;7.674;-3.365;9.207
4.937;6.256;-2.225;8.274
6.143;6.994;-1.057;9.369
14.906;7.626;-1.516;16.812
4.678;0.127;-3.671;5.948
8.365;3.757;-1.976;9.381
6.44;2.291;-0.482;6.853
8.404;2.32;2.975;9.212
8.614;0.424;2.084;8.873
11.66;0.252;-3.336;12.13
8.633;-0.974;-2.915;9.164
8.729;1.324;-1.718;8.995
11.229;0.663;-2.915;11.62
8.911;2.09;-0.089;9.153
8.202;1.564;3.004;8.874
10.386;0.117;-5.165;11.6
7.791;1.401;-2.235;8.225
8.997;1.889;-0.655;9.217
8.289;2.454;-2.704;9.057
9.265;3.469;-0.923;9.937
8.614;6.543;-1.047;10.868
6.632;1.592;2.994;7.449
4.094;9.091;0.514;9.983
2.408;6.476;0.294;6.916
