x;y;z;a
0.053;9.694;2.353;9.976
-2.275;8.928;-4.658;10.324
-1.183;10.422;-5.136;11.679
-5.33;4.781;-7.09;10.077
0.416;9.991;-4.533;10.979
-3.539;10.202;6.7;12.708
4.774;2.885;20.213;20.969
-2.217;8.047;4.565;9.514
8.835;10.192;12.542;18.418
-0.982;11.447;-4.073;12.19
-0.963;6.381;-3.451;7.318
-0.924;9.35;-1.248;9.478
0.091;10.767;-6.755;12.711
0.005;6.601;-1.229;6.714
-0.014;10.164;-0.415;10.172
1.91;11.658;-3.231;12.247
1.661;7.731;-2.187;8.204
1.288;9.838;-1.555;10.043
2.016;10.154;-0.511;10.365
0.79;8.229;-1.344;8.375
0.177;9.014;-0.319;9.022
3.069;10.116;-3.959;11.288
3.06;7.635;-3.116;8.796
-0.666;7.453;-3.164;8.124
7.015;9.953;-1.095;12.226
