x;y;z;a
-1.7;3.919;9.21;10.152
-0.828;2.368;9.459;9.786
-0.254;3.335;9.21;9.798
-0.398;3.287;9.181;9.76
-0.608;3.249;9.248;9.821
-0.656;3.125;9.229;9.765
-0.512;3.172;9.267;9.808
-0.589;3.153;9.296;9.834
-0.618;3.144;9.315;9.851
-0.512;3.249;9.277;9.843
-0.512;3.249;9.277;9.843
-0.512;3.249;9.277;9.843
-0.512;3.249;9.277;9.843
-0.512;3.249;9.277;9.843
-0.512;3.249;9.277;9.843
-0.474;3.192;9.277;9.822
-0.455;3.192;9.229;9.776
-0.541;3.172;9.286;9.828
-0.599;3.077;9.315;9.828
-0.618;3.163;9.286;9.83
-0.503;3.163;9.286;9.823
-0.579;3.172;9.238;9.785
-0.493;3.172;9.277;9.817
-0.551;3.115;9.248;9.774
-0.455;3.24;9.257;9.818
