x;y;z;a
7.867;7.99;0.504;11.224
7.618;1.678;2.104;8.08
9.878;-2.765;3.061;10.705
8.997;-1.549;2.017;9.35
10.75;5.586;1.433;12.199
6.517;5.126;-4.495;9.431
16.41;-2.88;11.489;20.238
2.792;3.824;3.119;5.669
5.942;3.144;2.41;7.142
4.037;11.112;4.766;12.747
3.749;8.239;1.816;9.232
0.608;6.946;-1.909;7.229
3.96;12.797;0.207;13.397
2.035;8.535;-0.511;8.79
2.83;5.011;3.08;6.528
5.952;10.662;4.833;13.132
4.353;9.33;4.172;11.109
3.874;3.0;1.29;5.066
12.78;3.929;-2.072;13.53
8.518;5.567;1.29;10.257
8.863;4.743;2.649;10.396
16.419;5.653;-0.999;17.394
6.44;8.986;-0.52;11.067
-3.031;3.048;6.815;8.058
-4.401;3.814;5.609;8.085
