x;y;z;a
-4.324;-1.137;9.765;10.74
-3.242;-0.495;7.859;8.516
-4.985;-2.133;10.1;11.464
-5.741;0.587;8.807;10.53
-4.257;-2.181;7.677;9.045
-4.64;-2.392;10.282;11.531
-5.042;-0.601;8.147;9.6
-3.759;-2.765;7.026;8.435
-2.792;-2.593;9.66;10.384
-3.52;-3.819;9.296;10.648
-4.506;-2.095;9.88;11.059
-3.184;-3.311;8.089;9.303
-3.558;-4.23;8.951;10.52
-3.194;-2.583;8.846;9.753
-3.912;-3.474;9.401;10.759
-2.639;-3.675;10.072;11.041
-3.031;-1.635;9.621;10.219
-4.238;-2.861;8.913;10.275
-1.528;1.42;5.973;6.326
-2.648;-0.974;10.608;10.977
-3.673;4.982;8.654;10.64
-4.008;3.172;8.759;10.142
-3.338;4.724;8.434;10.227
-3.826;5.461;9.066;11.254
-4.42;5.567;7.093;10.042
