x;y;z;a
9.514;14.31;0.619;17.196
-0.407;12.778;2.257;12.982
-0.924;-4.269;-2.34;4.955
4.362;2.627;-3.7;6.294
22.74;12.826;9.755;27.871
22.74;12.826;9.755;27.871
19.953;0.041;-1.076;19.982
6.153;2.023;-7.071;9.589
-5.808;13.688;0.073;14.869
-1.805;11.313;-2.666;11.762
-0.8;-3.531;0.974;3.749
10.989;0.568;5.36;12.24
3.816;6.553;1.28;7.691
14.303;6.792;-0.52;15.842
8.538;3.69;-0.128;9.302
9.179;2.196;-1.737;9.597
8.202;1.42;2.056;8.575
8.107;5.557;1.835;9.998
6.124;7.233;2.822;9.889
6.163;5.777;1.826;8.642
6.21;5.768;1.098;8.547
7.034;4.791;1.088;8.58
10.731;4.379;6.595;13.335
8.164;4.034;3.54;9.77
6.335;9.168;1.864;11.298
