x;y;z;a
6.0;4.379;-4.983;8.945
9.333;-0.17;-2.541;9.674
13.977;1.238;-1.43;14.105
9.112;3.374;2.324;9.991
15.241;4.571;-4.849;16.634
6.929;-2.612;-8.115;10.985
12.139;-1.415;-2.579;12.49
13.23;6.275;-0.54;14.653
10.309;2.933;-0.587;10.735
9.064;-2.995;-1.382;9.646
11.401;1.889;-2.455;11.814
6.718;-1.319;-1.909;7.107
8.643;0.97;-2.608;9.08
8.183;-1.003;-0.032;8.245
10.137;0.146;1.749;10.288
16.199;6.716;-2.043;17.655
12.78;3.172;-3.173;13.545
7.58;0.443;-2.972;8.154
6.45;4.887;-0.07;8.092
10.328;9.79;3.521;14.66
5.722;13.851;-0.166;14.987
6.718;11.619;-0.281;13.424
3.778;1.899;-2.876;5.114
0.321;3.412;2.563;4.28
2.906;5.442;3.866;7.281
