x;y;z;a
18.976;8.928;1.941;21.061
-5.847;-2.526;-5.912;8.69
-1.681;-2.985;-0.731;3.503
17.837;6.687;-2.991;19.282
26.101;-2.622;9.334;27.844
9.467;4.312;-3.662;11.028
5.301;1.343;-2.426;5.982
8.949;2.378;3.473;9.89
7.321;2.55;2.266;8.077
11.813;7.358;2.132;14.079
9.677;3.891;4.306;11.284
4.353;1.027;2.448;5.098
5.665;1.104;9.526;11.137
5.119;2.397;4.546;7.253
6.632;2.234;8.242;10.812
1.566;4.657;6.844;8.425
7.35;2.799;6.346;10.106
7.542;0.568;4.23;8.665
6.565;0.797;4.756;8.146
8.097;0.864;-0.3;8.149
10.539;1.688;3.933;11.375
12.761;1.439;-0.894;12.873
7.867;3.584;-1.22;8.731
7.168;5.136;2.151;9.077
4.439;7.539;-0.913;8.797
