x;y;z;a
5.32;13.123;2.353;14.354
7.254;-4.556;-0.836;8.607
8.739;-0.744;6.557;10.95
7.149;3.919;0.849;8.197
5.818;6.333;-0.233;8.603
6.641;6.208;0.907;9.136
5.071;7.626;1.309;9.251
7.848;6.122;1.433;10.056
6.373;4.58;0.169;7.85
9.601;3.172;0.887;10.15
4.985;2.263;3.713;6.614
6.785;7.233;1.108;9.979
7.982;30.725;1.203;31.768
5.55;7.53;-0.271;9.358
6.737;7.664;0.763;10.233
3.577;9.053;1.692;9.88
6.737;9.886;-1.967;12.124
1.757;12.788;-6.372;14.395
12.416;10.211;5.063;16.854
4.515;7.875;6.576;11.209
6.277;7.109;2.927;9.925
5.99;6.658;4.967;10.242
4.994;9.311;3.741;11.209
3.146;5.538;4.594;7.853
4.286;7.051;2.142;8.525
