x;y;z;a
-2.361;0.51;7.917;8.277
-4.094;5.021;-1.679;6.693
-3.654;16.81;-6.86;18.52
-0.761;11.227;-9.542;14.753
2.322;-3.876;2.707;5.267
-5.081;18.208;11.786;22.277
-0.503;-4.163;8.08;9.103
-3.558;0.089;7.007;7.859
-7.034;5.978;8.194;12.344
-5.703;5.873;7.984;11.435
-5.224;4.226;6.519;9.362
-6.575;2.751;7.543;10.378
-2.849;0.223;8.932;9.378
-6.594;1.353;7.39;9.996
-4.037;-1.271;8.175;9.206
-1.824;-2.363;9.2;9.672
0.072;-3.368;9.353;9.942
-0.924;-1.97;2.276;3.149
0.407;-2.765;8.817;9.249
0.79;-1.08;8.214;8.322
-1.326;-3.024;8.357;8.986
-1.374;-1.606;8.673;8.927
-3.089;-1.482;9.746;10.33
-2.361;-1.156;8.692;9.081
-1.614;-1.415;10.388;10.607
