x;y;z;a
1.441;-0.371;10.771;10.873
0.694;-0.859;8.894;8.962
1.48;-0.974;9.976;10.132
0.838;0.137;8.194;8.238
0.886;0.644;9.047;9.113
1.068;0.424;9.411;9.481
0.934;1.056;9.2;9.307
2.102;0.137;8.108;8.377
0.847;0.778;9.842;9.909
1.374;0.309;9.219;9.326
1.116;1.286;9.765;9.912
0.972;0.855;9.392;9.48
0.876;1.142;9.401;9.511
0.838;1.085;9.277;9.377
0.924;1.497;9.478;9.64
0.876;1.497;9.42;9.579
0.79;1.391;9.286;9.423
0.886;1.573;9.459;9.629
0.895;1.468;9.516;9.67
0.876;1.516;9.506;9.666
0.857;1.382;9.392;9.531
0.876;1.42;9.372;9.52
0.924;1.554;9.439;9.611
0.809;1.487;9.478;9.628
0.847;1.429;9.411;9.556
