x;y;z;a
1.441;5.634;2.918;6.506
4.4;6.352;5.187;9.307
3.778;6.984;6.145;10.04
2.179;8.009;5.532;9.974
3.127;7.166;3.013;8.379
3.337;5.184;3.808;7.246
3.29;8.603;2.477;9.537
6.057;5.059;9.114;12.056
2.236;8.018;3.301;8.955
4.515;5.557;6.528;9.689
3.471;5.346;5.465;8.397
3.395;6.113;5.877;9.134
26.772;16.245;28.66;42.45
5.492;6.888;2.305;9.106
3.069;11.322;5.934;13.147
3.069;11.322;5.934;13.147
3.069;11.322;5.934;13.147
3.069;11.322;5.934;13.147
3.069;11.322;5.934;13.147
3.069;11.322;5.934;13.147
3.069;11.322;5.934;13.147
3.069;11.322;5.934;13.147
3.069;11.322;5.934;13.147
-0.484;6.907;-4.543;8.281
-4.075;8.842;-2.905;10.16
