x;y;z;a
-5.483;25.036;-4.179;25.968
-1.508;8.009;-7.32;10.954
7.618;7.53;1.328;10.794
-1.192;20.018;-8.316;21.709
-0.321;3.536;1.404;3.819
-1.547;20.066;10.627;22.759
2.763;13.391;2.717;13.94
1.183;4.504;9.449;10.534
4.994;5.634;6.748;10.11
4.908;7.137;3.387;9.301
6.9;6.199;4.076;10.132
9.007;3.948;2.477;10.141
8.202;4.341;-0.262;9.284
1.7;2.789;3.502;4.789
6.345;8.842;0.859;10.917
7.063;-0.17;2.008;7.345
6.795;3.038;3.224;8.111
8.538;2.856;-2.963;9.478
9.486;4.446;-5.673;11.913
7.005;8.737;-5.596;12.519
9.198;7.942;-2.79;12.469
2.485;5.519;-1.392;6.21
9.419;12.663;5.8;16.814
1.642;4.982;3.396;6.25
4.678;6.409;2.333;8.271
