x;y;z;a
-4.516;-1.721;9.698;10.835
1.958;-1.482;8.204;8.564
-7.187;-4.422;9.305;12.562
1.652;13.295;8.549;15.893
1.336;7.712;7.371;10.751
5.282;1.746;7.007;8.946
3.95;0.75;8.779;9.656
4.716;0.635;9.459;10.588
3.922;1.305;7.754;8.787
3.989;2.512;9.669;10.757
3.27;2.1;8.156;9.035
3.203;0.999;8.683;9.309
3.098;6.658;9.392;11.922
-3.022;-1.041;3.875;5.023
7.092;0.098;9.526;11.876
2.954;4.753;7.151;9.08
3.404;5.251;7.333;9.64
4.027;4.168;7.62;9.574
3.96;4.283;7.629;9.604
3.701;4.456;7.428;9.42
3.74;4.724;7.524;9.639
3.673;4.59;7.514;9.541
4.247;4.034;7.438;9.468
4.314;4.513;7.629;9.858
4.439;3.795;7.687;9.654
