x;y;z;a
7.082;8.191;5.599;12.19
2.351;8.603;-10.116;13.486
4.822;8.449;-3.307;10.275
6.622;4.686;-0.31;8.118
9.706;2.665;-0.865;10.102
9.38;1.295;-0.166;9.471
8.969;1.133;-0.655;9.063
9.045;1.487;-0.587;9.185
8.978;2.062;-1.315;9.305
8.298;2.895;-1.67;8.946
7.139;4.264;-2.532;8.693
5.435;5.346;-4.322;8.764
4.295;7.013;-4.303;9.281
5.617;7.061;-2.388;9.333
6.775;8.229;-4.054;11.404
4.879;7.386;-1.267;8.943
2.552;7.022;0.092;7.472
6.057;9.551;-3.69;11.896
4.841;7.156;-3.528;9.332
4.726;7.511;-0.817;8.912
5.1;8.095;-0.942;9.614
4.716;7.511;0.112;8.87
3.625;7.798;0.801;8.637
6.431;8.67;-3.288;11.284
4.42;7.539;-1.89;8.941
