x;y;z;a
3.414;-1.166;3.31;4.896
9.716;2.042;-0.492;9.94
5.607;0.625;0.246;5.647
15.308;6.199;-2.924;16.773
7.264;2.742;-1.363;7.883
7.341;2.493;2.046;8.018
11.947;3.536;0.581;12.473
6.948;2.081;-0.176;7.255
10.443;1.449;-3.939;11.255
9.419;1.918;0.514;9.626
8.557;2.311;1.539;8.996
10.328;5.509;0.035;11.706
8.605;1.899;-0.166;8.813
8.94;1.037;-2.378;9.309
9.486;2.569;-0.252;9.831
8.068;3.144;2.238;8.944
11.392;4.628;0.045;12.296
6.699;1.87;-0.214;6.958
10.252;2.387;-1.392;10.618
7.312;1.793;1.404;7.658
8.078;3.125;2.649;9.057
11.641;2.818;0.006;11.977
7.494;1.037;-0.741;7.601
11.104;2.157;-2.072;11.5
7.704;2.607;1.481;8.267
