x;y;z;a
1.91;13.084;2.908;13.539
5.08;8.363;4.153;10.63
5.875;3.948;3.588;7.936
8.394;3.795;0.112;9.213
9.562;7.032;-0.042;11.87
9.16;5.04;-1.287;10.534
7.81;6.706;0.705;10.318
7.455;8.507;0.753;11.336
3.491;7.779;-0.722;8.557
7.379;4.293;5.733;10.283
1.796;7.281;2.314;7.848
0.656;7.453;4.373;8.666
1.412;8.957;4.594;10.165
0.972;7.607;2.745;8.145
0.752;9.244;4.45;10.287
0.704;6.927;3.684;7.877
0.148;10.451;-1.018;10.501
2.035;7.061;-2.819;7.87
3.299;8.267;0.092;8.902
4.592;7.578;2.113;9.109
6.747;4.542;3.349;8.796
7.12;3.843;4.354;9.188
6.804;3.632;5.034;9.21
6.996;3.326;4.785;9.105
7.283;3.192;5.331;9.573
