x;y;z;a
-1.805;3.488;-2.809;4.829
1.978;15.661;2.362;15.961
4.439;6.601;7.16;10.702
1.767;2.971;13.49;13.926
8.183;-1.664;16.852;18.807
3.462;-8.856;0.61;9.528
0.282;-8.396;1.788;8.589
-0.838;-2.746;8.386;8.864
-6.9;-3.455;2.324;8.059
-0.101;5.03;3.464;6.108
-0.761;5.739;11.355;12.746
-3.625;13.707;17.283;22.354
-8.461;11.485;-1.018;14.302
10.577;-4.757;4.086;12.297
-5.301;9.053;4.22;11.307
-1.662;5.758;7.601;9.679
-0.647;10.422;-1.488;10.548
0.158;9.369;-1.574;9.501
2.399;4.504;5.283;7.345
1.202;11.859;-6.276;13.471
-0.388;7.98;0.504;8.005
1.537;6.754;6.729;9.657
-0.915;0.414;4.565;4.674
0.579;12.979;-3.805;13.538
0.962;9.579;-1.114;9.692
