x;y;z;a
-5.531;9.522;0.926;11.05
-6.211;11.811;2.649;13.605
-3.769;7.913;1.644;8.917
-5.665;8.976;2.046;10.809
-4.18;8.698;2.209;9.9
-3.5;8.603;1.931;9.486
-2.447;9.34;2.535;9.982
-2.141;8.765;1.309;9.117
-2.437;9.484;1.213;9.867
-1.777;9.005;0.792;9.212
-2.897;9.177;0.964;9.672
-2.457;8.421;0.859;8.813
-2.313;9.254;0.935;9.584
-2.773;8.909;1.06;9.39
-2.39;9.014;1.021;9.381
-2.983;8.957;0.887;9.482
-2.868;8.794;1.328;9.345
-2.753;8.382;1.223;8.907
-2.792;9.235;1.098;9.71
-3.098;8.708;1.184;9.318
-2.84;9.024;1.328;9.553
-2.792;8.947;1.366;9.472
-2.82;8.765;1.088;9.272
-3.318;8.957;1.443;9.66
-4.008;8.986;1.586;9.966
