x;y;z;a
-4.2;1.334;5.714;7.216
-3.405;-3.656;8.233;9.63
-5.186;-1.472;10.34;11.661
-4.152;6.812;7.055;10.649
-2.141;7.003;6.691;9.919
-2.15;7.587;2.554;8.289
-2.706;8.143;0.571;8.6
-2.753;11.907;4.546;13.039
-2.763;10.336;1.749;10.841
-0.742;6.754;1.041;6.874
-2.188;8.545;1.194;8.901
-0.886;6.084;2.41;6.603
-2.485;10.978;1.893;11.413
-0.244;8.555;-0.262;8.562
-2.418;6.371;-0.856;6.868
-4.343;11.121;6.614;13.649
-2.773;6.103;6.835;9.573
-3.816;4.628;8.06;10.048
-3.338;2.416;6.595;7.776
-0.886;-1.865;4.699;5.133
4.784;-9.191;10.416;14.692
1.125;-6.021;10.56;12.208
-0.915;-4.92;10.962;12.05
-4.037;-0.017;10.349;11.109
-4.037;-1.472;9.88;10.774
