x;y;z;a
5.942;-1.089;-6.678;9.005
13.096;3.479;-2.838;13.844
7.877;1.659;-4.907;9.427
9.036;0.146;-2.235;9.309
6.747;2.014;0.849;7.092
8.375;1.88;1.768;8.763
7.963;2.282;1.232;8.375
10.606;3.632;-1.746;11.346
7.848;1.008;-1.459;8.046
9.304;3.498;-0.291;9.944
6.555;4.868;4.622;9.382
3.519;8.449;0.725;9.182
7.293;9.005;-0.932;11.625
5.923;6.984;1.242;9.241
4.247;8.373;2.937;9.837
2.906;5.816;3.301;7.291
7.044;3.613;4.029;8.882
12.11;3.498;-0.061;12.605
6.622;5.605;-1.239;8.764
8.7;2.244;2.726;9.389
5.463;1.343;3.933;6.864
8.614;0.185;5.733;10.349
14.312;3.919;-1.306;14.897
6.603;4.714;-2.216;8.41
9.974;2.847;2.86;10.76
