x;y;z;a
-6.364;-6.385;1.596;9.155
10.625;24.893;7.495;28.084
-6.019;7.712;-0.808;9.816
-4.008;15.881;5.408;17.248
-5.531;-2.305;3.617;6.999
2.246;4.781;5.149;7.377
-5.483;7.913;5.36;11.018
-5.674;10.719;5.283;13.229
-0.388;10.154;4.335;11.047
-2.275;8.325;4.632;9.794
-4.851;6.812;6.844;10.806
-4.257;5.701;5.8;9.18
-3.663;6.304;9.842;12.248
-2.591;5.356;7.275;9.398
-3.29;4.781;8.443;10.246
-5.109;3.326;9.286;11.109
-5.397;2.502;7.495;9.569
-6.153;-2.056;7.735;10.095
-5.186;-2.325;8.376;10.122
-4.918;1.18;9.976;11.185
-4.841;-1.712;8.08;9.573
-5.358;-0.649;10.397;11.715
-4.602;1.42;6.174;7.83
-3.491;-1.242;8.472;9.247
-4.86;-1.654;9.344;10.661
