x;y;z;a
2.351;6.199;6.289;9.138
1.384;7.338;5.81;9.462
2.543;6.457;6.557;9.547
2.102;7.137;5.867;9.475
1.91;7.252;5.609;9.365
2.236;7.798;4.756;9.404
2.351;7.013;5.733;9.358
2.322;7.128;5.714;9.426
2.38;7.118;5.695;9.421
2.399;7.176;5.724;9.487
2.418;7.07;5.8;9.459
2.322;7.032;5.791;9.401
2.408;7.07;5.724;9.41
2.351;6.994;5.886;9.439
2.265;7.003;5.819;9.383
2.303;6.994;5.867;9.415
2.389;7.109;5.695;9.417
2.399;7.08;5.752;9.432
2.351;7.022;5.81;9.412
2.399;7.003;5.714;9.351
2.37;7.032;5.762;9.395
2.351;7.032;5.733;9.373
2.38;7.051;5.781;9.423
2.38;7.041;5.743;9.393
2.361;7.089;5.695;9.395
