x;y;z;a
4.985;7.214;4.565;9.886
3.041;4.532;6.059;8.155
3.175;7.109;6.471;10.123
1.441;0.797;8.396;8.556
3.299;3.297;8.415;9.621
1.901;4.935;8.712;10.191
3.232;4.034;8.357;9.827
2.83;3.01;9.056;9.954
2.15;2.521;8.578;9.195
2.447;2.607;9.104;9.781
2.514;3.125;8.817;9.686
2.399;2.799;8.798;9.539
2.485;3.125;8.683;9.557
2.255;3.335;8.539;9.441
2.38;3.297;8.549;9.467
2.571;3.211;8.587;9.521
2.313;3.603;8.52;9.535
2.514;3.421;8.616;9.605
2.504;3.498;8.51;9.536
2.428;3.479;8.482;9.483
2.399;3.517;8.52;9.525
2.408;3.431;8.53;9.504
2.476;3.354;8.549;9.511
2.476;3.393;8.539;9.516
2.418;3.383;8.52;9.481
