x;t;z
9.829549930589874;24.525000000000002;9.829381942749023
9.810475872263272;24.525000000000002;9.810381889343262
9.810505801016278;24.525000000000002;9.810381889343262
9.810475872263272;24.525000000000002;9.810381889343262
9.810427054449557;24.525000000000002;9.810381889343262
9.810431470417637;24.525000000000002;9.810381889343262
9.810475872263272;24.525000000000002;9.810381889343262
9.791476001228434;24.525000000000002;9.7913818359375
9.810475872263272;24.525000000000002;9.810381889343262
9.82943142798438;24.525000000000002;9.829381942749023
9.810475872263272;24.525000000000002;9.810381889343262
9.810475872263272;24.525000000000002;9.810381889343262
9.810550202525498;24.525000000000002;9.810381889343262
9.810393937007644;24.525000000000002;9.810381889343262
9.810475872263272;24.525000000000002;9.810381889343262
9.810393937007644;24.525000000000002;9.810381889343262
9.829549930589874;24.525000000000002;9.829381942749023
9.810393937007644;24.525000000000002;9.810381889343262
9.810393937007644;24.525000000000002;9.810381889343262
9.810550202525498;24.525000000000002;9.810381889343262
9.810475872263272;24.525000000000002;9.810381889343262
9.810475872263272;24.525000000000002;9.810381889343262
9.79143151322284;24.525000000000002;9.7913818359375
9.791476001228434;24.525000000000002;9.7913818359375
9.810475872263272;24.525000000000002;9.810381889343262
9.791550475723731;24.525000000000002;9.7913818359375
9.810555819337212;24.525000000000002;9.810381889343262
9.810431470417637;24.525000000000002;9.810381889343262
9.810475872263272;24.525000000000002;9.810381889343262
9.79143151322284;24.525000000000002;9.7913818359375
9.810550202525498;24.525000000000002;9.810381889343262
9.791476001228434;24.525000000000002;9.7913818359375
9.79143151322284;24.525000000000002;9.7913818359375
9.810550202525498;24.525000000000002;9.810381889343262
9.810431470417637;24.525000000000002;9.810381889343262
9.791476001228434;24.525000000000002;9.7913818359375
9.810475872263272;24.525000000000002;9.810381889343262
9.810431470417637;24.525000000000002;9.810381889343262
9.810431470417637;24.525000000000002;9.810381889343262
9.810431470417637;24.525000000000002;9.810381889343262
9.79143151322284;24.525000000000002;9.7913818359375
9.810475872263272;24.525000000000002;9.810381889343262
9.791505988056514;24.525000000000002;9.7913818359375
9.791476001228434;24.525000000000002;9.7913818359375
9.79143151322284;24.525000000000002;9.7913818359375
9.810431470417637;24.525000000000002;9.810381889343262
9.810431470417637;24.525000000000002;9.810381889343262
9.82943142798438;24.525000000000002;9.829381942749023
9.810475872263272;24.525000000000002;9.810381889343262
9.810550202525498;24.525000000000002;9.810381889343262
9.810431470417637;24.525000000000002;9.810381889343262
9.79143151322284;24.525000000000002;9.7913818359375
10.062325985217075;24.525000000000002;10.059381484985352
10.463253381979092;24.525000000000002;10.250381469726562
10.186467697190745;24.525000000000002;8.909381866455078
9.298284230997478;24.525000000000002;5.002381801605225
9.796408985721847;24.525000000000002;-0.5896183252334595
9.305882868865572;24.525000000000002;-5.627618312835693
10.182515630990055;24.525000000000002;-8.519618034362793
9.827713472404728;24.525000000000002;-8.42361831665039
10.28808887705759;24.525000000000002;-9.362618446350098
9.865123699455074;24.525000000000002;-9.132617950439453
10.197694047650435;24.525000000000002;-9.726618766784668
10.277944438813812;24.525000000000002;-9.917618751525879
10.030955391129284;24.525000000000002;-9.707618713378906
9.893305377284534;24.525000000000002;-9.553618431091309
9.923572660483195;24.525000000000002;-9.57261848449707
10.116146089437867;24.525000000000002;-9.764617919921875
10.215964785149632;24.525000000000002;-9.879618644714355
10.109195467609068;24.525000000000002;-9.611618041992188
9.906605053014527;24.525000000000002;-9.285618782043457
9.928031083494762;24.525000000000002;-9.304617881774902
10.27053680315341;24.525000000000002;-9.726618766784668
9.915297217714198;24.525000000000002;-9.266618728637695
10.26466569314354;24.525000000000002;-9.553618431091309
10.170574104468933;24.525000000000002;-8.921618461608887
10.10752162798176;24.525000000000002;-7.657618522644043
9.971198979715645;24.525000000000002;-5.416618347167969
10.203664253219399;24.525000000000002;-3.6736183166503906
9.993333220292829;24.525000000000002;-0.1296183168888092
10.436496486517356;24.525000000000002;3.086381673812866
10.394406652299041;24.525000000000002;6.975381851196289
9.807886381479582;24.525000000000002;6.668381690979004
9.906489469906735;24.525000000000002;3.221381664276123
10.066664417562102;24.525000000000002;-0.7236183285713196
9.819744570936214;24.525000000000002;-4.975618362426758
10.538033006924042;24.525000000000002;-7.849618434906006
10.231670478709297;24.525000000000002;-8.557618141174316
9.903736319427258;24.525000000000002;-8.557618141174316
9.540233755791107;24.525000000000002;-7.829618453979492
9.571417536019954;24.525000000000002;-4.324618339538574
9.730989253752677;24.525000000000002;4.044381618499756
10.610393391568422;24.525000000000002;8.411381721496582
10.782369274435133;24.525000000000002;10.51838207244873
10.064837407233728;24.525000000000002;9.292381286621094
10.055722998452731;24.525000000000002;7.224381446838379
9.604309218122976;24.525000000000002;3.8723816871643066
10.348739569712473;24.525000000000002;0.5013816952705383
10.462694788263414;24.525000000000002;-3.213618278503418
9.731884069179577;24.525000000000002;-5.033618450164795
10.862896385879834;24.525000000000002;-9.074618339538574
8.72693170383811;24.525000000000002;-8.136618614196777
10.196246511580345;24.525000000000002;-5.742618560791016
9.749333392431527;24.525000000000002;-0.6086183190345764
10.101363345090972;24.525000000000002;4.753381729125977
9.352214711815941;24.525000000000002;7.090381622314453
9.754857558760158;24.525000000000002;8.852381706237793
11.418529754424684;24.525000000000002;10.04038143157959
9.633423532916538;24.525000000000002;3.9293816089630127
10.167258615368969;24.525000000000002;-2.3136184215545654
10.955882402063946;24.525000000000002;-8.442618370056152
10.602353671222197;24.525000000000002;-10.300618171691895
10.474959385507502;24.525000000000002;-10.300618171691895
9.242017630442781;24.525000000000002;-8.730618476867676
9.52075441027007;24.525000000000002;-8.462617874145508
8.99693743248734;24.525000000000002;-5.167618274688721
9.485769631074085;24.525000000000002;-0.1296183168888092
10.184029551627132;24.525000000000002;5.021381855010986
11.079947946882092;24.525000000000002;10.672381401062012
9.903919526393956;24.525000000000002;9.695382118225098
9.147224646097722;24.525000000000002;6.534381866455078
9.361190027957338;24.525000000000002;3.489381790161133
9.47191443171023;24.525000000000002;-3.462618350982666
8.18308410325876;24.525000000000002;-6.9296183586120605
9.555069121747103;24.525000000000002;-9.017618179321289
9.130307310380909;24.525000000000002;-8.557618141174316
9.098456536939631;24.525000000000002;-8.67261791229248
10.162397703298248;24.525000000000002;-5.416618347167969
10.962047382757879;24.525000000000002;-0.09161832183599472
10.134541678054491;24.525000000000002;4.868381500244141
10.141980033004298;24.525000000000002;8.603382110595703
9.905032611002692;24.525000000000002;9.676382064819336
9.420612507982367;24.525000000000002;9.350381851196289
10.21273183966594;24.525000000000002;9.848381996154785
8.951897680482338;24.525000000000002;7.8753814697265625
9.853760574974519;24.525000000000002;5.826381683349609
9.685768809555878;24.525000000000002;-1.1456183195114136
10.212174061950952;24.525000000000002;-5.33961820602417
10.227718992527276;24.525000000000002;-5.129618167877197
11.547011244675804;24.525000000000002;-9.57261848449707
9.42125247841134;24.525000000000002;-8.825618743896484
10.053337129722184;24.525000000000002;-9.956618309020996
8.736069252648612;24.525000000000002;-8.289618492126465
9.319229296191217;24.525000000000002;-7.121618270874023
9.307652867496396;24.525000000000002;-3.711618423461914
9.21416594435771;24.525000000000002;4.236381530761719
9.695626270383073;24.525000000000002;7.243381500244141
10.226412570909066;24.525000000000002;8.220381736755371
11.119916839356899;24.525000000000002;10.652381896972656
9.072979771516449;24.525000000000002;8.967381477355957
10.646131619314666;24.525000000000002;9.101381301879883
9.942841658603957;24.525000000000002;8.507381439208984
10.118777898369098;24.525000000000002;7.377381801605225
9.667618077375579;24.525000000000002;3.546381711959839
10.624094576987277;24.525000000000002;-1.681618332862854
10.139885224718185;24.525000000000002;-8.462617874145508
10.01073199560273;24.525000000000002;-9.783617973327637
9.371682659408032;24.525000000000002;-7.983618259429932
9.853836281034747;24.525000000000002;-5.129618167877197
8.960868971919046;24.525000000000002;-0.9156183004379272
9.344221043009327;24.525000000000002;2.608381748199463
9.607108144533923;24.525000000000002;3.91038179397583
9.723620623828415;24.525000000000002;4.42738151550293
9.711621109570853;24.525000000000002;4.983381748199463
9.786818195158371;24.525000000000002;6.094381809234619
9.790112153998153;24.525000000000002;7.281381607055664
9.691597789975841;24.525000000000002;7.77938175201416
9.839048255084439;24.525000000000002;8.948381423950195
10.007401447266117;24.525000000000002;9.254382133483887
10.1464107847544;24.525000000000002;7.243381500244141
8.765009567834596;24.525000000000002;2.2443816661834717
9.143441469559347;24.525000000000002;-1.087618350982666
9.426773581406394;24.525000000000002;-2.52461838722229
9.544283860577561;24.525000000000002;-3.2326183319091797
9.35236825596447;24.525000000000002;-4.228618144989014
9.267432202089639;24.525000000000002;-4.535618305206299
9.498511799643467;24.525000000000002;-4.573618412017822
9.546018643870253;24.525000000000002;-4.631618499755859
9.621333375086081;24.525000000000002;-4.937618255615234
9.537528008672387;24.525000000000002;-4.037618160247803
9.282902118410943;24.525000000000002;0.6923816800117493
9.60013288704996;24.525000000000002;3.3743817806243896
9.26172596784129;24.525000000000002;5.251381874084473
9.464427577596991;24.525000000000002;6.707381725311279
9.41230760736667;24.525000000000002;7.760381698608398
10.691347777339896;24.525000000000002;10.289381980895996
9.856085202785549;24.525000000000002;9.484381675720215
9.529816342171543;24.525000000000002;8.660381317138672
9.99641600601698;24.525000000000002;7.971381664276123
9.816961585986725;24.525000000000002;7.051381587982178
9.950365150759179;24.525000000000002;6.247381687164307
9.953699489183784;24.525000000000002;5.67238187789917
9.73334944951758;24.525000000000002;4.42738151550293
9.887402442383719;24.525000000000002;4.217381477355957
9.710843539040773;24.525000000000002;3.8723816871643066
9.874941197745505;24.525000000000002;2.8183817863464355
10.150801553046923;24.525000000000002;4.9443817138671875
9.981784321029258;24.525000000000002;7.684381484985352
9.535633423055474;24.525000000000002;6.89838171005249
9.950929856935284;24.525000000000002;5.481381893157959
9.666162803602155;24.525000000000002;2.837381601333618
10.045278501831257;24.525000000000002;1.4203816652297974
10.025525814964674;24.525000000000002;0.15638168156147003
10.04098369722269;24.525000000000002;-0.3026183247566223
9.971658676218631;24.525000000000002;-0.8006183505058289
10.08266860644646;24.525000000000002;-1.3366183042526245
10.12564417335312;24.525000000000002;-1.3366183042526245
10.041370074761698;24.525000000000002;-1.0116183757781982
9.984941124855048;24.525000000000002;-0.9156183004379272
10.043566437589236;24.525000000000002;-0.5326183438301086
10.002878429087056;24.525000000000002;0.34738168120384216
9.971963735254025;24.525000000000002;0.5583816766738892
9.983231672359263;24.525000000000002;1.0183817148208618
9.631024492390505;24.525000000000002;5.960381507873535
10.01450511808916;24.525000000000002;9.886382102966309
10.01557609718719;24.525000000000002;9.637381553649902
9.664639379598523;24.525000000000002;8.02838134765625
9.563782918578937;24.525000000000002;6.209381580352783
9.699844659818124;24.525000000000002;5.270381450653076
9.582608179476088;24.525000000000002;5.117381572723389
9.712438526029434;24.525000000000002;5.059381484985352
9.643678719655652;24.525000000000002;5.117381572723389
9.849789500742583;24.525000000000002;5.13638162612915
10.273514588473976;24.525000000000002;4.006381511688232
9.5591534026815;24.525000000000002;1.6503816843032837
9.355747114374694;24.525000000000002;-3.098618268966675
9.984372287563877;24.525000000000002;-6.527618408203125
9.299569787143914;24.525000000000002;-7.140618324279785
9.562946399779108;24.525000000000002;-7.983618259429932
9.967987849388606;24.525000000000002;-8.979618072509766
9.581193044422108;24.525000000000002;-9.151618003845215
10.004278724651426;24.525000000000002;-9.841618537902832
9.944858257282236;24.525000000000002;-9.879618644714355
9.88231739753138;24.525000000000002;-9.841618537902832
10.200173893651248;24.525000000000002;-10.128618240356445
10.428447400994557;24.525000000000002;-9.956618309020996
10.328841734337045;24.525000000000002;-7.600618362426758
10.133833068444101;24.525000000000002;-3.0036182403564453
9.452267043456953;24.525000000000002;4.140381813049316
9.79667016381768;24.525000000000002;7.856381893157959
9.695348677471895;24.525000000000002;9.139381408691406
10.029193828410246;24.525000000000002;9.944381713867188
10.031103683858149;24.525000000000002;9.944381713867188
9.603775365189495;24.525000000000002;8.603382110595703
9.882522838197715;24.525000000000002;6.8793816566467285
9.524330440911946;24.525000000000002;4.753381729125977
9.69488140893968;24.525000000000002;2.723381757736206
9.743495435286992;24.525000000000002;-0.934618353843689
9.607391240506137;24.525000000000002;-2.888618230819702
10.217983894542774;24.525000000000002;-5.742618560791016
9.994548500661612;24.525000000000002;-7.102618217468262
9.48740907514808;24.525000000000002;-6.872618198394775
9.844866507122957;24.525000000000002;-8.462617874145508
9.899726343474729;24.525000000000002;-9.496618270874023
9.884083019129264;24.525000000000002;-9.57261848449707
9.824938490044396;24.525000000000002;-9.496618270874023
9.836769448328699;24.525000000000002;-9.534618377685547
9.854839470663483;24.525000000000002;-9.4586181640625
9.819344100927276;24.525000000000002;-9.343618392944336
9.650111697000625;24.525000000000002;-9.017618179321289
9.508313556802511;24.525000000000002;-8.155618667602539
9.838559308700813;24.525000000000002;-5.742618560791016
9.621145977477408;24.525000000000002;-2.8116183280944824
9.432376486377903;24.525000000000002;-0.49361830949783325
9.630987794614745;24.525000000000002;0.7503816485404968
9.528762698582469;24.525000000000002;2.052381753921509
9.908050463706571;24.525000000000002;3.604381561279297
9.175352912545197;24.525000000000002;4.006381511688232
9.311217225372221;24.525000000000002;4.293381690979004
9.644809864886515;24.525000000000002;3.163381576538086
9.678526170066766;24.525000000000002;2.1483817100524902
9.333915343730247;24.525000000000002;0.482381671667099
9.339280204194356;24.525000000000002;-1.872618317604065
10.343040669813698;24.525000000000002;-5.320618152618408
10.16927614333767;24.525000000000002;-7.504618167877197
9.799116203819732;24.525000000000002;-8.021617889404297
9.762783346901273;24.525000000000002;-8.289618492126465
9.829793973899614;24.525000000000002;-7.523618221282959
9.768824427110253;24.525000000000002;-5.320618152618408
9.717771592148049;24.525000000000002;-2.6196184158325195
9.559838720253499;24.525000000000002;-0.8386183381080627
9.847640827298457;24.525000000000002;3.91038179397583
9.598213926711313;24.525000000000002;7.588381767272949
9.811366768143056;24.525000000000002;9.714381217956543
10.322000222450802;24.525000000000002;10.135381698608398
9.020902674251603;24.525000000000002;9.00538158416748
9.741552362504056;24.525000000000002;9.695382118225098
9.82382300599602;24.525000000000002;9.7913818359375
8.635229544356022;24.525000000000002;8.622381210327148
9.833661177620685;24.525000000000002;9.829381942749023
9.79701958333804;24.525000000000002;9.7913818359375
9.81644858948255;24.525000000000002;9.810381889343262
9.79701958333804;24.525000000000002;9.7913818359375
9.797869182097122;24.525000000000002;9.7913818359375
9.797238186193866;24.525000000000002;9.7913818359375
9.797869182097122;24.525000000000002;9.7913818359375
9.794863703360399;24.525000000000002;9.7913818359375
9.79701958333804;24.525000000000002;9.7913818359375
9.816008724218642;24.525000000000002;9.810381889343262
9.79701958333804;24.525000000000002;9.7913818359375
9.81622690419505;24.525000000000002;9.810381889343262
9.797238186193866;24.525000000000002;9.7913818359375
9.5663182890191;24.525000000000002;9.561381340026855
9.511829726510301;24.525000000000002;9.465381622314453
9.30326675394998;24.525000000000002;2.9913816452026367
11.280514705969969;24.525000000000002;-5.033618450164795
9.843083392184964;24.525000000000002;-8.864618301391602
9.62244005713028;24.525000000000002;-9.57261848449707
9.790531282860298;24.525000000000002;-9.783617973327637
9.871229613279231;24.525000000000002;-9.860618591308594
9.867017784634267;24.525000000000002;-9.860618591308594
9.868649256107377;24.525000000000002;-9.860618591308594
9.869421997857318;24.525000000000002;-9.860618591308594
9.868649256107377;24.525000000000002;-9.860618591308594
9.869574621839162;24.525000000000002;-9.860618591308594
9.888405135992192;24.525000000000002;-9.879618644714355
9.888557466980636;24.525000000000002;-9.879618644714355
9.888405135992192;24.525000000000002;-9.879618644714355
9.887786220689504;24.525000000000002;-9.879618644714355
9.869421997857318;24.525000000000002;-9.860618591308594
9.888405135992192;24.525000000000002;-9.879618644714355
9.869574621839162;24.525000000000002;-9.860618591308594
9.888405135992192;24.525000000000002;-9.879618644714355
9.869421997857318;24.525000000000002;-9.860618591308594
9.888405135992192;24.525000000000002;-9.879618644714355
9.869574621839162;24.525000000000002;-9.860618591308594
9.869421997857318;24.525000000000002;-9.860618591308594
9.868649256107377;24.525000000000002;-9.860618591308594
9.869421997857318;24.525000000000002;-9.860618591308594
9.888557466980636;24.525000000000002;-9.879618644714355
9.869421997857318;24.525000000000002;-9.860618591308594
9.850438924947555;24.525000000000002;-9.841618537902832
9.869421997857318;24.525000000000002;-9.860618591308594
9.869574621839162;24.525000000000002;-9.860618591308594
9.888405135992192;24.525000000000002;-9.879618644714355
9.86806568329947;24.525000000000002;-9.860618591308594
9.888405135992192;24.525000000000002;-9.879618644714355
9.873031517552965;24.525000000000002;-9.860618591308594
9.886899071365994;24.525000000000002;-9.879618644714355
9.889885265461414;24.525000000000002;-9.879618644714355
9.87222240512486;24.525000000000002;-9.860618591308594
9.846557719863096;24.525000000000002;-9.841618537902832
9.453131957313955;24.525000000000002;-9.247618675231934
9.756278413657139;24.525000000000002;-9.055618286132812
9.742922964247551;24.525000000000002;-8.270618438720703
9.729073347402185;24.525000000000002;-7.6196184158325195
9.764218796727366;24.525000000000002;-7.734618186950684
9.772238439975586;24.525000000000002;-7.446618556976318
9.76500336853134;24.525000000000002;-7.389618396759033
9.81519313962547;24.525000000000002;-7.4856181144714355
9.815580598311286;24.525000000000002;-7.504618167877197
9.811100209099914;24.525000000000002;-7.446618556976318
9.81519313962547;24.525000000000002;-7.4856181144714355
9.832999970411919;24.525000000000002;-7.523618221282959
9.77277732139923;24.525000000000002;-7.523618221282959
9.752080745266133;24.525000000000002;-7.849618434906006
9.822454634933651;24.525000000000002;-8.098618507385254
9.80105475145193;24.525000000000002;-8.05961799621582
9.802279108553169;24.525000000000002;-8.05961799621582
9.759482478084394;24.525000000000002;-8.098618507385254
9.816594906373027;24.525000000000002;-8.136618614196777
9.788476434869674;24.525000000000002;-8.078618049621582
9.784817277514577;24.525000000000002;-8.05961799621582
9.787605747501695;24.525000000000002;-8.05961799621582
9.82480102474753;24.525000000000002;-8.117618560791016
9.779871749394427;24.525000000000002;-8.05961799621582
9.794050496873085;24.525000000000002;-8.078618049621582
9.815651211201677;24.525000000000002;-8.117618560791016
9.784908831419266;24.525000000000002;-8.078618049621582
9.769200300844917;24.525000000000002;-8.098618507385254
9.797074185502055;24.525000000000002;-8.117618560791016
9.774468372233349;24.525000000000002;-8.117618560791016
9.767178838437813;24.525000000000002;-8.117618560791016
9.699050306801022;24.525000000000002;-8.385618209838867
9.772317539043959;24.525000000000002;-8.921618461608887
9.81637070512888;24.525000000000002;-9.285618782043457
9.884078700686198;24.525000000000002;-9.323617935180664
9.581109993484626;24.525000000000002;-8.557618141174316
8.991019710937346;24.525000000000002;-7.734618186950684
9.467383454378663;24.525000000000002;-7.19761848449707
9.439988665278563;24.525000000000002;-6.853618144989014
9.481043353761377;24.525000000000002;-6.776618480682373
9.47519593463165;24.525000000000002;-6.699618339538574
9.46523632658914;24.525000000000002;-6.642618179321289
9.469597717094096;24.525000000000002;-6.604618549346924
9.446180362449063;24.525000000000002;-6.584618091583252
9.475298496422388;24.525000000000002;-6.604618549346924
9.478383195148663;24.525000000000002;-6.584618091583252
9.469762909415767;24.525000000000002;-6.623618125915527
9.503639054817192;24.525000000000002;-6.642618179321289
9.44242724545865;24.525000000000002;-6.546618461608887
9.49952035622568;24.525000000000002;-6.604618549346924
9.47633360971888;24.525000000000002;-6.584618091583252
9.412635033816402;24.525000000000002;-6.489618301391602
9.485625768918679;24.525000000000002;-6.584618091583252
9.455740881843202;24.525000000000002;-6.527618408203125
9.47722767730007;24.525000000000002;-6.527618408203125
9.47386731473344;24.525000000000002;-6.489618301391602
9.50358384623515;24.525000000000002;-6.546618461608887
9.434231767643725;24.525000000000002;-6.4316182136535645
9.509087943093961;24.525000000000002;-6.584618091583252
9.4431652313332;24.525000000000002;-6.469618320465088
9.456878664312;24.525000000000002;-6.489618301391602
9.443553557599294;24.525000000000002;-6.489618301391602
9.473571491654605;24.525000000000002;-6.508618354797363
9.6308701208658;24.525000000000002;-6.469618320465088
9.457430818627499;24.525000000000002;-6.4316182136535645
9.490505504115978;24.525000000000002;-6.527618408203125
9.527541224999272;24.525000000000002;-6.546618461608887
9.502408065821967;24.525000000000002;-6.3166184425354
9.553447760207701;24.525000000000002;-6.1256184577941895
9.578017771203612;24.525000000000002;-5.85761833190918
9.544932967385648;24.525000000000002;-5.818618297576904
9.57216357792358;24.525000000000002;-5.5506181716918945
9.475409687656821;24.525000000000002;-5.493618488311768
9.736304729236293;24.525000000000002;-5.608618259429932
10.741085485760618;24.525000000000002;-6.3166184425354
9.516921600606935;24.525000000000002;-6.355618476867676
9.31147253141222;24.525000000000002;-6.6806182861328125
9.298859569860962;24.525000000000002;-7.140618324279785
10.062284923781634;24.525000000000002;-7.983618259429932
9.413011885787405;24.525000000000002;-7.331618309020996
7.7433738647301675;24.525000000000002;-5.569618225097656
8.624122599983101;24.525000000000002;-6.297618389129639
10.660996345160722;24.525000000000002;-7.772618293762207
10.524717249961657;24.525000000000002;-7.734618186950684
10.126759711688242;24.525000000000002;-7.312618255615234
9.808856465931854;24.525000000000002;-7.178618431091309
9.950383396990535;24.525000000000002;-7.178618431091309
9.983607368197134;24.525000000000002;-7.312618255615234
9.754183150538488;24.525000000000002;-7.217618465423584
9.699642829027205;24.525000000000002;-7.102618217468262
9.755431720164449;24.525000000000002;-7.178618431091309
9.737861450570326;24.525000000000002;-7.293618202209473
9.764843300136455;24.525000000000002;-7.6196184158325195
9.951280067662491;24.525000000000002;-8.404618263244629
9.774059168873386;24.525000000000002;-8.825618743896484
9.741496062454155;24.525000000000002;-9.03661823272705
9.65957200922757;24.525000000000002;-9.20961856842041
9.772749818979966;24.525000000000002;-9.534618377685547
9.696194152570351;24.525000000000002;-9.668618202209473
9.804553521043724;24.525000000000002;-9.802618026733398
9.886899071365994;24.525000000000002;-9.879618644714355
9.868991104875967;24.525000000000002;-9.860618591308594
9.887051425558555;24.525000000000002;-9.879618644714355
9.867913035979337;24.525000000000002;-9.860618591308594
9.868801892039903;24.525000000000002;-9.860618591308594
9.868801892039903;24.525000000000002;-9.860618591308594
