x;y;z;a
9.783;5.567;3.1;11.675
5.291;5.251;3.387;8.188
11.947;7.386;-1.823;14.164
10.577;11.37;2.688;15.76
9.227;3.182;3.176;10.264
6.134;6.371;-1.651;8.997
11.449;5.413;-2.359;12.882
9.304;3.182;-6.228;11.639
7.618;-0.658;-1.919;7.884
3.433;2.416;-7.866;8.916
7.331;3.46;-7.435;11.0
5.454;3.9;-7.042;9.724
4.065;0.338;-7.291;8.355
11.238;-8.205;-2.991;14.233
10.865;-1.175;-5.51;12.239
9.773;3.766;3.004;10.896
6.086;4.705;1.318;7.805
7.637;-2.861;10.033;12.93
0.867;5.04;7.026;8.69
0.972;5.864;4.498;7.454
4.898;5.883;7.763;10.903
5.799;3.986;6.289;9.437
6.967;6.534;6.7;11.667
4.228;2.119;4.603;6.6
5.875;10.518;4.498;12.86
