x;y;z;a
-2.648;-0.668;8.759;9.175
-4.008;0.108;8.664;9.546
-4.602;0.433;8.731;9.879
-4.477;0.242;8.645;9.738
-4.592;0.529;7.993;9.234
-4.832;-0.438;9.229;10.426
-4.343;0.424;8.099;9.2
-4.793;1.027;7.696;9.125
-4.86;9.378;11.441;15.571
0.694;-9.172;2.688;9.583
0.033;-6.423;7.763;10.076
-1.279;-1.721;9.076;9.325
-2.198;-0.39;10.263;10.503
-2.198;-0.39;10.263;10.503
-0.781;-1.3;9.392;9.513
-1.959;0.079;9.995;10.185
-0.618;-3.005;10.378;10.822
-1.508;-1.769;9.612;9.889
-0.532;-3.1;9.248;9.768
-1.566;-0.064;9.985;10.108
-0.838;-0.515;9.382;9.433
-0.369;0.855;9.497;9.542
2.025;-3.301;10.34;11.041
1.192;-1.128;8.922;9.072
2.045;-2.277;8.367;8.909
