x;y;z;a
14.638;-5.035;-4.495;16.119
8.892;-3.397;-2.541;9.852
22.414;38.329;-8.019;45.12
-9.993;13.123;-1.737;16.586
23.803;20.669;-12.348;33.857
-1.786;-12.323;-2.081;12.624
14.351;32.219;3.128;35.409
-0.388;7.329;2.027;7.614
8.758;7.118;1.27;11.357
8.231;2.033;2.037;8.72
5.358;2.56;5.752;8.267
6.392;1.046;4.737;8.025
5.157;5.145;6.135;9.524
8.001;-7.487;7.687;13.385
2.523;1.602;8.961;9.446
0.78;9.158;0.476;9.203
1.221;4.379;-0.415;4.565
-1.796;10.01;0.715;10.195
5.454;-1.329;14.276;15.34
3.299;1.765;6.921;7.867
6.153;-3.177;-1.679;7.125
16.18;3.603;5.245;17.386
5.607;2.636;5.494;8.281
5.732;-1.731;1.989;6.309
15.644;3.785;9.162;18.52
