x;y;z;a
-4.899;7.271;-12.396;15.183
-2.734;7.032;-5.069;9.09
3.586;-8.808;4.402;10.48
0.311;-6.845;7.945;10.492
0.484;-4.709;9.803;10.887
-0.426;-2.765;10.081;10.462
0.33;-4.001;6.135;7.332
3.845;-3.129;14.228;15.067
1.518;-3.11;5.934;6.87
1.872;-2.305;6.806;7.426
1.853;15.938;-6.314;17.243
1.949;8.018;-1.947;8.478
10.98;0.568;3.052;11.41
8.394;1.391;4.364;9.562
4.448;7.262;4.862;9.806
11.755;8.229;4.536;15.049
7.168;6.065;-2.081;9.617
5.119;3.814;-5.251;8.266
2.763;7.396;-5.615;9.688
-2.284;4.609;-4.102;6.579
-2.294;10.192;-2.886;10.838
-0.972;9.464;-1.612;9.65
-0.618;8.133;0.581;8.177
1.288;12.596;-1.555;12.757
0.1;7.118;-1.114;7.205
