x;y;z;a
5.377;7.817;-6.085;11.271
2.705;12.357;-0.137;12.65
-1.69;16.465;0.188;16.553
-2.83;2.014;-1.88;3.95
1.202;12.127;0.246;12.189
-1.346;7.635;-0.003;7.753
0.895;9.436;5.762;11.092
0.053;4.58;4.957;6.75
-3.52;3.527;9.688;10.895
-4.219;6.323;8.357;11.297
-2.457;1.219;7.064;7.578
-2.897;3.737;10.33;11.361
-1.039;4.168;8.597;9.61
-1.279;1.918;7.878;8.209
-3.357;2.483;9.736;10.594
-2.294;3.421;7.352;8.427
-2.102;1.487;7.984;8.389
-1.154;2.952;10.665;11.126
-0.177;4.465;8.08;9.233
-1.01;2.215;8.194;8.548
-1.959;3.919;10.684;11.548
-2.035;3.757;7.562;8.686
-2.428;1.784;7.438;8.025
-1.279;1.525;11.01;11.188
0.867;0.529;9.257;9.313
