x;y;z;a
0.962;-4.594;5.839;7.492
-0.235;-7.601;8.625;11.499
-1.71;-7.18;11.106;13.335
-4.42;-0.811;10.55;11.467
5.052;-7.4;10.924;14.129
3.692;-1.424;2.448;4.653
-1.01;-7.266;18.7;20.088
1.125;-7.477;8.482;11.363
0.062;-5.6;11.862;13.118
-3.491;-3.675;12.935;13.893
3.845;-2.124;6.03;7.46
1.853;-2.066;6.001;6.612
12.78;-6.893;17.082;22.419
1.652;-3.627;-2.206;4.555
-6.546;-2.037;14.965;16.461
-0.953;-2.325;8.625;8.984
-7.982;-1.175;18.375;20.068
-2.265;-1.999;1.194;3.248
-2.409;-2.334;4.23;5.398
0.761;-5.456;8.147;9.834
-0.934;0.711;1.27;1.73
0.713;-6.835;21.286;22.368
-1.978;-3.378;8.338;9.211
1.326;1.219;9.315;9.487
-1.192;-0.199;8.731;8.814
