x;y;z;a
14.418;-3.426;9.143;17.413
-0.512;-1.626;1.682;2.395
-3.73;-6.05;7.045;10.008
3.759;-9.593;4.708;11.328
-1.461;-6.088;8.606;10.643
1.7;-3.397;6.71;7.711
2.121;-2.191;10.876;11.295
4.372;-0.313;8.683;9.726
1.288;-1.491;7.428;7.685
3.021;-5.542;8.683;10.735
-0.809;-6.385;8.731;10.847
0.215;-3.34;4.191;5.364
-6.718;-3.522;6.94;10.281
-3.529;-3.081;9.631;10.71
-2.734;-4.25;6.662;8.362
-8.576;-1.108;8.683;12.254
-5.579;0.481;7.045;8.999
2.859;-5.437;7.763;9.9
3.634;-5.428;6.48;9.201
-3.807;-2.708;10.56;11.547
-1.317;-4.613;5.733;7.476
-5.119;-4.719;10.033;12.212
-4.516;-0.572;7.917;9.132
-3.213;-1.769;6.902;7.816
-4.314;-0.208;15.492;16.083
