x;y;z;a
-1.087;3.125;8.539;9.158
-7.341;7.271;7.486;12.759
-4.669;3.297;8.118;9.928
-5.588;3.872;10.704;12.68
-1.01;0.501;5.848;5.956
-0.292;3.651;3.55;5.101
-0.158;1.87;11.91;12.057
3.098;-0.706;1.385;3.466
12.684;12.845;11.757;21.543
5.1;4.293;5.101;8.394
4.755;5.864;10.981;13.326
8.653;7.377;7.629;13.693
5.071;8.21;4.843;10.797
3.146;2.617;1.242;4.276
9.438;7.846;8.089;14.699
5.588;2.358;8.137;10.149
5.511;3.019;9.88;11.709
6.986;5.193;4.929;10.003
6.172;7.109;4.383;10.384
4.18;4.714;2.812;6.9
7.379;9.551;4.574;12.907
7.618;5.5;5.312;10.793
5.645;3.91;2.994;7.492
7.973;5.528;4.766;10.809
6.843;10.537;8.51;15.175
