x;y;z;a
4.372;4.561;4.641;7.84
5.128;5.413;9.813;12.325
4.697;7.932;4.354;10.195
7.312;7.472;9.995;14.464
1.422;6.658;7.266;9.957
3.194;1.286;6.643;7.482
4.736;-2.411;9.363;10.766
1.786;-2.325;6.384;7.025
4.247;-4.556;10.416;12.137
1.901;-5.399;10.349;11.827
2.092;-3.282;7.591;8.531
0.33;-4.087;9.746;10.573
-0.101;-4.393;9.593;10.551
-1.001;-4.058;8.884;9.818
-0.752;-4.23;5.494;6.974
-2.15;-0.227;10.732;10.948
-1.374;0.491;4.182;4.429
-2.849;1.698;16.383;16.715
-0.848;-0.333;0.839;1.238
18.325;10.432;9.564;23.154
7.187;2.569;6.126;9.787
6.096;5.059;8.463;11.592
6.143;6.946;7.313;11.81
4.161;5.318;3.703;7.701
4.037;6.534;4.699;9.004
