x;y;z;a
2.926;-4.675;8.236;9.912
2.85;-5.039;8.772;10.51
0.264;-2.473;7.738;8.128
5.991;-5.633;6.416;10.43
2.505;-6.342;8.849;11.172
2.141;-4.618;6.914;8.586
3.539;-6.686;8.179;11.141
6.451;-8.966;7.412;13.302
4.363;-6.284;7.604;10.787
4.689;-4.407;8.217;10.437
15.262;25.013;19.403;35.143
4.421;-2.971;6.723;8.577
-5.251;-10.383;14.289;18.428
8.175;-4.177;6.608;11.311
-9.695;-7.836;18.1;21.978
-0.654;-14.195;7.355;16.001
12.446;6.299;0.67;13.965
10.09;8.981;7.623;15.51
6.087;3.369;6.321;9.4
6.872;3.1;4.769;8.92
8.673;-8.315;17.775;21.455
6.815;17.275;0.038;18.57
10.378;1.3;4.999;11.592
-5.251;-5.001;8.447;11.133
-0.041;-9.023;15.534;17.965
-0.923;-8.046;10.037;12.897
7.026;-7.376;2.758;10.554
7.236;-4.273;21.165;22.772
3.386;-14.655;-3.964;15.555
5.493;-2.166;12.048;13.417
0.896;-9.483;2.834;9.938
0.628;-9.387;3.696;10.108
-0.635;-9.138;5.325;10.596
-0.08;-8.295;4.865;9.617
-2.282;-7.414;6.378;10.043
-1.976;-7.568;5.152;9.367
