x;y;z;a
7.638;-2.415;3.754;8.847
8.462;-2.971;4.884;10.212
7.811;-3.105;3.831;9.237
8.998;-2.262;2.796;9.69
9.343;-1.572;3.122;9.975
8.06;-1.63;2.624;8.631
8.443;-3.334;3.064;9.58
11.163;-3.794;4.75;12.711
8.922;-3.488;3.064;10.058
6.623;-2.664;1.436;7.282
21.487;-15.938;-1.742;26.809
8.213;0.974;1.13;8.347
-1.229;-7.031;-2.125;7.448
0.666;-5.786;-4.558;7.396
12.255;-14.463;-0.249;18.959
6.872;-4.58;-7.067;10.869
7.255;-10.996;-1.685;13.281
4.401;-8.142;0.306;9.261
11.603;-4.426;-3.754;12.973
19.974;-1.036;-4.328;20.463
7.887;7.084;2.854;10.978
22.904;-3.028;-0.708;23.114
6.144;-4.196;-1.129;7.525
8.845;-5.346;3.543;10.925
5.244;-1.342;6.627;8.557
9.918;-1.706;6.11;11.773
8.232;-1.668;3.313;9.029
5.474;-1.496;2.643;6.26
9.037;-4.158;4.003;10.723
10.971;-4.752;6.301;13.515
7.811;-3.162;2.566;8.809
8.136;-2.53;1.226;8.608
9.841;-2.358;1.896;10.295
7.236;-2.875;4.252;8.872
7.964;-3.296;3.39;9.262
10.99;-3.296;5.401;12.681
