x;y;z;a
-0.654;-5.997;7.853;9.903
0.168;-5.844;7.834;9.776
0.532;-6.074;8.14;10.171
0.417;-5.939;7.163;9.315
1.279;-5.71;8.677;10.466
0.858;-6.667;6.512;9.359
-0.769;-8.621;3.658;9.397
2.754;-5.767;5.65;8.531
4.574;-12.222;12.814;18.29
2.543;-15.153;-6.531;16.696
-4.332;-1.017;25.82;26.201
2.888;-0.232;11.741;12.093
7.907;4.441;2.854;9.507
1.72;-11.303;7.029;13.421
1.93;-5.135;8.332;9.976
2.179;-4.043;8.6;9.75
4.229;-1.821;7.661;8.938
2.467;-5.595;8.274;10.289
2.773;-3.679;8.428;9.605
2.773;-3.545;9.079;10.134
2.314;-2.836;8.945;9.665
3.29;-4.733;9.136;10.803
3.635;-3.852;8.696;10.182
4.746;-2.166;9.098;10.488
3.233;-5.116;8.906;10.768
-0.156;-4.905;9.692;10.864
3.769;-10.613;6.378;12.943
6.662;9.211;16.472;20.014
3.405;-9.981;3.639;11.156
4.133;-5.02;8.791;10.935
3.061;-11.245;-1.647;11.77
5.627;-6.437;14.423;16.767
8.5;-9.675;26.586;29.541
4.631;-12.797;-3.294;14.002
3.903;-8.334;15.591;18.105
3.559;-7.434;3.447;8.934
